## [BeGaze]
## Converted from:	D:\AwareHomeGazeStudy\p09-r2-[1bca1b72-8db4-4ee3-b1dd-6b529d904edc]\p09-r2-2-recording.idf
## Date:	20.10.2015 16:28:13
## Version:	BeGaze 3.4.46
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Stimulus:	p09-r2-2-recording.avi
## Number of Samples:	21002
## Reversed:	none
## [Run]
## Subject:	p09-r2-2-recording
## Description:	Run001
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, POR, AOI, EYEPOSITION, GAZEVECTOR, FRAMECOUNTER
##
Time	Type	Trial	L Pupil Diameter [mm]	R Pupil Diameter [mm]	B POR X [px]	B POR Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	B AOI Hit	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1	B Event Info
2279287643	SMP	1	4.62	4.46	968.00	601.21	1017.33	527.96	1110.99	568.81	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.31	-0.17	0.94	-0.24	-0.20	0.95	00:00:56:09		Fixation
2279321159	SMP	1	4.52	4.54	956.70	601.96	1004.37	534.88	1097.28	563.92	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.30	-0.18	0.94	-0.23	-0.19	0.95	00:00:56:10		Saccade
2279354778	SMP	1	4.24	4.30	898.07	595.73	924.99	533.36	1040.48	556.59	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.24	-0.18	0.95	-0.19	-0.19	0.96	00:00:56:10		Saccade
2279387813	SMP	1	0.00	4.46	848.88	582.56	925.05	533.37	923.64	526.84	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.24	-0.18	0.95	-0.11	-0.17	0.98	00:00:56:11		Saccade
2279420813	SMP	1	4.36	4.48	795.75	567.47	810.53	509.40	919.18	527.87	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.16	-0.15	0.98	-0.11	-0.17	0.98	00:00:56:12		Fixation
2279454009	SMP	1	4.36	4.42	793.34	573.40	803.05	512.86	921.26	536.76	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.16	-0.16	0.98	-0.11	-0.18	0.98	00:00:56:13		Fixation
2279487474	SMP	1	4.26	4.48	785.42	579.35	797.06	524.77	908.79	536.92	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.15	-0.17	0.97	-0.10	-0.18	0.98	00:00:56:14		Fixation
2279520756	SMP	1	4.10	4.40	777.02	592.06	785.72	539.97	900.70	547.63	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.14	-0.18	0.97	-0.09	-0.19	0.98	00:00:56:15		Saccade
2279554810	SMP	1	0.00	4.12	842.35	597.31	785.72	539.97	1055.97	562.99	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.14	-0.18	0.97	-0.20	-0.20	0.96	00:00:56:15		Saccade
2279587388	SMP	1	4.56	3.88	1225.68	991.33	1040.24	1110.04	1230.64	578.62	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	0.46	0.63	-0.62	-0.31	-0.20	0.93	00:00:56:16		Saccade
2279620493	SMP	1	4.30	3.78	1143.45	586.94	1218.50	463.97	1332.44	596.17	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.43	-0.13	0.89	-0.37	-0.20	0.91	00:00:56:16		Fixation
2279653952	SMP	1	0.00	3.60	1143.33	737.89	0.00	0.00	1354.56	706.56	-	0.00	0.00	0.00	-31.21	-2.38	-25.37	0.00	0.00	0.00	-0.37	-0.28	0.88	00:00:56:17		Fixation
2279687898	SMP	1	0.00	3.70	1110.65	872.71	0.00	0.00	1310.04	841.87	-	0.00	0.00	0.00	-31.21	-2.38	-25.37	0.00	0.00	0.00	-0.34	-0.38	0.86	00:00:56:18		Fixation
2279720828	SMP	1	0.00	3.78	1103.78	975.41	0.00	0.00	1299.20	944.52	-	0.00	0.00	0.00	-31.21	-2.38	-25.37	0.00	0.00	0.00	-0.33	-0.45	0.83	00:00:56:19		Fixation
2279754000	SMP	1	4.32	3.88	1133.18	965.09	1250.37	885.61	1259.75	932.86	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.42	-0.42	0.80	-0.31	-0.45	0.84	00:00:56:20		Saccade
2279787265	SMP	1	4.14	3.88	1064.52	937.96	1151.81	862.77	1194.93	902.34	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.37	-0.42	0.83	-0.27	-0.44	0.86	00:00:56:21		Saccade
2279820227	SMP	1	4.18	3.98	1004.70	898.56	1070.94	829.99	1135.34	857.85	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.33	-0.40	0.86	-0.24	-0.41	0.88	00:00:56:21		Fixation
2279853407	SMP	1	4.04	3.98	945.28	865.75	996.28	807.04	1071.44	816.59	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.28	-0.39	0.88	-0.20	-0.39	0.90	00:00:56:23		Fixation
2279886696	SMP	1	3.64	3.82	926.00	833.21	971.79	775.91	1051.82	784.10	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.27	-0.36	0.89	-0.19	-0.37	0.91	00:00:56:23		Saccade
2279920431	SMP	1	0.00	3.58	1010.92	764.88	971.79	775.91	1264.08	658.62	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.27	-0.36	0.89	-0.33	-0.26	0.91	00:00:57:00		Saccade
2279953256	SMP	1	3.42	3.72	1258.80	522.16	1417.79	389.76	1415.11	520.90	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.53	-0.08	0.85	-0.41	-0.14	0.90	00:00:57:01		Saccade
2279986383	SMP	1	4.24	3.78	1381.53	467.84	1565.93	309.74	1583.74	474.43	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.59	-0.03	0.81	-0.49	-0.10	0.87	00:00:57:02		Saccade
2280019948	SMP	1	4.84	3.66	1539.20	481.12	1815.20	292.94	1748.79	497.68	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.67	-0.03	0.75	-0.55	-0.11	0.83	00:00:57:03		Saccade
2280053990	SMP	1	4.00	0.00	1598.07	557.85	1746.19	436.64	0.00	0.00	-	31.54	-3.40	-23.90	0.00	0.00	0.00	-0.65	-0.12	0.75	0.00	0.00	0.00	00:00:57:03		Saccade
2280086626	SMP	1	4.00	3.78	1584.68	497.78	1842.61	323.87	1850.77	502.08	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.67	-0.05	0.74	-0.58	-0.11	0.81	00:00:57:04		Saccade
2280119732	SMP	1	4.48	3.96	1423.12	455.50	1605.84	291.24	1655.26	463.14	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.60	-0.02	0.80	-0.51	-0.09	0.85	00:00:57:05		Saccade
2280153339	SMP	1	4.30	4.00	1288.94	435.86	1414.97	294.16	1501.64	434.82	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.52	-0.01	0.85	-0.45	-0.08	0.89	00:00:57:06		Fixation
2280186172	SMP	1	4.32	4.00	1177.24	426.71	1266.92	301.79	1371.05	420.31	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.45	-0.01	0.89	-0.39	-0.07	0.92	00:00:57:06		Fixation
2280219579	SMP	1	4.22	4.00	1127.10	429.01	1210.37	304.28	1303.98	427.04	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.42	-0.01	0.91	-0.35	-0.08	0.93	00:00:57:07		Saccade
2280252912	SMP	1	0.00	3.82	1202.47	444.66	1210.37	304.28	1502.24	462.48	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.42	-0.01	0.91	-0.45	-0.10	0.89	00:00:57:08		Saccade
2280285855	SMP	1	4.24	4.00	1266.47	430.03	1398.68	278.75	1459.85	439.06	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.51	0.00	0.86	-0.43	-0.08	0.90	00:00:57:09		Saccade
2280319367	SMP	1	4.30	3.94	1198.60	427.57	1300.04	288.79	1390.20	432.33	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.47	0.00	0.88	-0.40	-0.08	0.91	00:00:57:10		Fixation
2280352647	SMP	1	4.24	4.00	1144.30	424.57	1229.13	294.05	1327.71	426.53	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.43	0.00	0.90	-0.37	-0.08	0.93	00:00:57:11		Fixation
2280386127	SMP	1	4.16	3.94	1097.63	425.77	1168.28	302.59	1275.14	425.28	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.40	0.00	0.92	-0.34	-0.08	0.94	00:00:57:11		Fixation
2280419350	SMP	1	4.08	3.98	1054.66	425.83	1114.47	308.37	1225.47	423.65	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.37	0.00	0.93	-0.31	-0.08	0.95	00:00:57:12		Fixation
2280452216	SMP	1	4.14	3.98	1016.02	430.77	1065.96	319.80	1181.62	425.95	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.34	-0.01	0.94	-0.28	-0.08	0.96	00:00:57:13		Fixation
2280485676	SMP	1	4.10	4.00	983.10	433.52	1025.12	327.75	1144.32	426.49	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.31	-0.01	0.95	-0.26	-0.08	0.96	00:00:57:13		Fixation
2280519425	SMP	1	4.08	4.00	955.75	435.48	992.95	332.36	1111.89	427.99	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.29	-0.02	0.96	-0.24	-0.08	0.97	00:00:57:14		Fixation
2280552314	SMP	1	4.02	4.02	942.23	432.77	980.71	329.67	1092.16	425.76	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.28	-0.01	0.96	-0.23	-0.08	0.97	00:00:57:15		Saccade
2280585367	SMP	1	4.06	3.98	978.35	406.52	1029.84	289.86	1128.39	407.98	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.31	0.01	0.95	-0.25	-0.06	0.97	00:00:57:16		Saccade
2280618916	SMP	1	4.04	4.00	964.22	415.25	1009.39	305.29	1115.48	412.11	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.30	0.00	0.95	-0.24	-0.07	0.97	00:00:57:17		Fixation
2280652120	SMP	1	4.06	3.98	953.87	418.40	995.14	308.85	1105.46	416.02	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.29	0.00	0.96	-0.23	-0.07	0.97	00:00:57:17		Fixation
2280685415	SMP	1	4.08	4.00	948.00	423.02	987.52	316.15	1099.19	418.78	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.28	0.00	0.96	-0.23	-0.07	0.97	00:00:57:19		Fixation
2280718816	SMP	1	4.02	4.00	947.59	432.58	989.14	330.08	1096.12	424.39	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.29	-0.01	0.96	-0.23	-0.08	0.97	00:00:57:19		Fixation
2280751712	SMP	1	3.98	3.98	955.56	440.80	998.84	336.87	1104.94	433.84	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.29	-0.02	0.96	-0.23	-0.09	0.97	00:00:57:20		Saccade
2280784953	SMP	1	3.56	3.70	1163.75	422.58	1285.54	273.74	1315.99	437.36	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.46	0.01	0.89	-0.36	-0.08	0.93	00:00:57:21		Saccade
2280818460	SMP	1	4.20	3.80	1181.67	418.40	1293.69	270.93	1353.43	431.02	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.46	0.01	0.89	-0.38	-0.08	0.92	00:00:57:22		Fixation
2280852109	SMP	1	4.20	3.72	1180.45	416.03	1291.09	269.15	1353.19	428.04	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.46	0.01	0.89	-0.38	-0.08	0.92	00:00:57:22		Fixation
2280884888	SMP	1	4.08	3.70	1176.44	410.85	1288.98	263.55	1345.28	422.83	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.46	0.02	0.89	-0.37	-0.07	0.92	00:00:57:23		Fixation
2280918453	SMP	1	4.10	3.66	1162.81	405.54	1272.27	261.80	1328.56	414.79	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.45	0.02	0.89	-0.37	-0.07	0.93	00:00:58:00		Fixation
2280952733	SMP	1	4.02	3.62	1142.11	403.63	1244.37	265.93	1305.94	409.07	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.44	0.02	0.90	-0.35	-0.06	0.93	00:00:58:01		Fixation
2280985001	SMP	1	4.00	3.64	1114.16	406.74	1207.38	275.39	1274.93	409.23	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.42	0.01	0.91	-0.34	-0.06	0.94	00:00:58:02		Fixation
2281017961	SMP	1	3.76	3.50	1053.85	392.28	1126.50	272.01	1211.25	389.05	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.37	0.02	0.93	-0.30	-0.05	0.95	00:00:58:02		Saccade
2281051642	SMP	1	3.66	3.44	883.34	268.93	933.54	157.11	1004.69	263.83	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.24	0.12	0.96	-0.16	0.05	0.99	00:00:58:03		Saccade
2281085067	SMP	1	3.78	3.58	840.54	253.01	885.95	140.94	953.62	250.96	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.21	0.14	0.97	-0.13	0.06	0.99	00:00:58:04		Fixation
2281117691	SMP	1	3.74	3.58	813.13	273.19	846.54	169.62	929.77	267.09	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.18	0.12	0.98	-0.11	0.05	0.99	00:00:58:05		Fixation
2281151053	SMP	1	3.70	3.62	793.36	287.01	817.09	187.52	913.83	279.80	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.16	0.11	0.98	-0.10	0.04	0.99	00:00:58:06		Fixation
2281185111	SMP	1	3.68	3.62	777.93	301.09	796.10	204.33	899.32	293.35	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.14	0.10	0.98	-0.09	0.03	1.00	00:00:58:07		Saccade
2281217727	SMP	1	3.50	3.58	853.60	282.48	893.10	177.06	976.22	275.22	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.21	0.11	0.97	-0.14	0.04	0.99	00:00:58:07		Saccade
2281250879	SMP	1	3.76	3.62	843.41	297.16	873.68	192.82	972.18	291.20	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.20	0.10	0.97	-0.14	0.03	0.99	00:00:58:08		Fixation
2281284188	SMP	1	3.82	3.64	834.00	313.30	858.99	212.64	964.93	305.71	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.19	0.09	0.98	-0.14	0.02	0.99	00:00:58:08		Fixation
2281317551	SMP	1	3.78	3.68	825.28	331.32	845.89	233.30	957.65	322.99	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.18	0.07	0.98	-0.13	0.00	0.99	00:00:58:09		Fixation
2281351166	SMP	1	3.80	3.72	819.83	346.90	839.60	250.16	951.00	338.45	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.18	0.06	0.98	-0.13	-0.01	0.99	00:00:58:10		Fixation
2281384718	SMP	1	3.76	3.72	813.10	361.88	830.63	266.07	944.20	353.75	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.17	0.05	0.98	-0.12	-0.02	0.99	00:00:58:11		Fixation
2281417564	SMP	1	3.72	3.68	804.19	373.90	818.94	280.65	935.19	364.48	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.16	0.04	0.99	-0.12	-0.03	0.99	00:00:58:12		Fixation
2281450673	SMP	1	3.74	3.64	794.40	382.32	806.20	289.41	925.33	373.63	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.15	0.03	0.99	-0.11	-0.04	0.99	00:00:58:13		Fixation
2281483823	SMP	1	3.70	3.60	783.57	391.44	792.60	302.28	913.93	380.19	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.14	0.02	0.99	-0.10	-0.05	0.99	00:00:58:13		Fixation
2281517512	SMP	1	3.64	3.58	766.30	393.04	776.42	306.71	890.39	379.85	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.13	0.02	0.99	-0.09	-0.05	1.00	00:00:58:15		Fixation
2281550452	SMP	1	3.60	3.56	752.74	400.49	757.17	316.67	878.67	386.17	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.12	0.01	0.99	-0.08	-0.05	1.00	00:00:58:15		Fixation
2281583554	SMP	1	3.60	3.56	735.34	404.83	737.63	326.40	858.40	386.36	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.10	0.00	0.99	-0.06	-0.05	1.00	00:00:58:16		Fixation
2281616917	SMP	1	3.58	3.52	715.96	411.61	715.59	337.76	836.21	389.90	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.09	0.00	1.00	-0.05	-0.06	1.00	00:00:58:17		Fixation
2281650675	SMP	1	3.54	3.46	700.70	418.99	698.36	346.89	818.65	396.50	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.07	-0.01	1.00	-0.03	-0.06	1.00	00:00:58:18		Fixation
2281683438	SMP	1	3.50	3.44	690.12	424.83	689.36	351.20	803.45	404.16	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.07	-0.01	1.00	-0.02	-0.07	1.00	00:00:58:18		Fixation
2281717566	SMP	1	3.44	3.44	684.40	435.23	683.79	358.78	795.81	417.60	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.06	-0.02	1.00	-0.02	-0.08	1.00	00:00:58:19		Fixation
2281750127	SMP	1	3.44	3.42	680.88	446.49	680.28	368.60	791.10	430.47	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.06	-0.03	1.00	-0.01	-0.09	1.00	00:00:58:20		Fixation
2281783167	SMP	1	3.44	3.40	676.76	451.07	676.06	374.65	785.88	433.82	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.06	-0.03	1.00	-0.01	-0.09	1.00	00:00:58:21		Fixation
2281816706	SMP	1	3.42	3.40	670.61	445.78	669.42	370.74	778.72	427.42	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.05	-0.03	1.00	0.00	-0.09	1.00	00:00:58:21		Fixation
2281850193	SMP	1	3.40	3.38	662.74	435.18	660.62	362.57	770.00	414.73	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.04	-0.02	1.00	0.00	-0.08	1.00	00:00:58:22		Fixation
2281883101	SMP	1	3.40	3.38	653.71	427.69	650.49	357.54	759.90	405.22	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.04	-0.02	1.00	0.01	-0.07	1.00	00:00:58:23		Fixation
2281916951	SMP	1	3.42	3.40	644.01	426.29	639.35	357.77	749.22	402.69	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.03	-0.02	1.00	0.02	-0.07	1.00	00:00:59:00		Fixation
2281949859	SMP	1	3.42	3.42	635.57	431.03	629.62	365.31	739.81	405.17	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.02	-0.02	1.00	0.03	-0.07	1.00	00:00:59:01		Fixation
2281983201	SMP	1	3.44	3.42	628.45	436.07	620.55	371.84	732.76	409.20	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.01	-0.03	1.00	0.03	-0.07	1.00	00:00:59:02		Fixation
2282016167	SMP	1	3.42	3.42	626.02	441.47	617.58	379.20	730.13	412.87	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.01	-0.03	1.00	0.03	-0.08	1.00	00:00:59:03		Fixation
2282050418	SMP	1	3.48	3.44	630.99	440.99	623.53	376.61	735.38	414.18	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.02	-0.03	1.00	0.03	-0.08	1.00	00:00:59:03		Fixation
2282082848	SMP	1	3.50	3.46	636.77	443.89	629.65	378.31	742.21	418.04	-	31.54	-3.40	-23.90	-31.21	-2.39	-25.37	-0.02	-0.03	1.00	0.03	-0.08	1.00	00:00:59:04		Fixation
2282116069	SMP	1	3.52	3.46	644.83	446.11	639.29	376.77	750.70	423.48	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.03	-0.03	1.00	0.02	-0.09	1.00	00:00:59:04		Saccade
2282149545	SMP	1	3.52	3.46	654.43	456.12	649.42	388.34	761.96	431.68	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.04	-0.04	1.00	0.01	-0.09	1.00	00:00:59:05		Saccade
2282182934	SMP	1	3.58	3.52	663.12	459.94	660.44	390.97	770.44	436.20	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.04	-0.05	1.00	0.00	-0.10	1.00	00:00:59:06		Fixation
2282216362	SMP	1	3.58	3.54	672.51	461.55	672.80	389.96	779.19	439.78	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.05	-0.05	1.00	0.00	-0.10	1.00	00:00:59:07		Fixation
2282249020	SMP	1	3.58	3.54	679.53	459.02	680.85	387.35	787.06	436.99	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.06	-0.04	1.00	-0.01	-0.10	1.00	00:00:59:08		Fixation
2282282740	SMP	1	3.64	3.58	684.39	456.86	688.37	385.38	790.51	434.24	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.07	-0.04	1.00	-0.01	-0.09	1.00	00:00:59:09		Saccade
2282315727	SMP	1	3.60	3.58	692.70	453.50	698.48	383.70	799.22	428.82	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.07	-0.04	1.00	-0.02	-0.09	1.00	00:00:59:09		Saccade
2282348910	SMP	1	3.60	3.60	699.37	451.83	706.39	383.40	806.43	425.46	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.08	-0.04	1.00	-0.02	-0.09	1.00	00:00:59:10		Fixation
2282382511	SMP	1	3.66	3.60	708.05	446.53	716.82	374.87	815.79	422.76	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.09	-0.04	1.00	-0.03	-0.08	1.00	00:00:59:11		Fixation
2282415413	SMP	1	3.66	3.62	717.67	443.73	727.30	369.38	827.23	422.10	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.10	-0.03	0.99	-0.04	-0.08	1.00	00:00:59:12		Fixation
2282448859	SMP	1	3.64	3.62	726.21	444.35	736.35	367.01	837.60	425.25	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.10	-0.03	0.99	-0.05	-0.09	1.00	00:00:59:13		Fixation
2282482321	SMP	1	3.70	3.66	731.05	448.92	740.40	370.81	844.50	430.51	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.11	-0.03	0.99	-0.05	-0.09	0.99	00:00:59:14		Fixation
2282515525	SMP	1	3.74	3.72	733.31	453.75	742.29	377.19	847.64	433.86	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.11	-0.04	0.99	-0.05	-0.09	0.99	00:00:59:14		Fixation
2282548657	SMP	1	3.78	3.74	735.19	457.84	745.32	381.79	848.74	437.33	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.11	-0.04	0.99	-0.06	-0.10	0.99	00:00:59:15		Fixation
2282581875	SMP	1	3.74	3.76	734.47	460.53	744.52	384.88	847.83	439.71	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.11	-0.05	0.99	-0.05	-0.10	0.99	00:00:59:16		Fixation
2282615291	SMP	1	3.78	3.78	732.49	459.49	743.03	383.97	844.82	438.55	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.11	-0.05	0.99	-0.05	-0.10	0.99	00:00:59:17		Fixation
2282648776	SMP	1	3.80	3.78	727.42	456.02	738.23	382.52	838.13	433.26	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.10	-0.04	0.99	-0.05	-0.09	0.99	00:00:59:17		Blink
2282681865	SMP	1	3.78	3.80	720.57	454.86	729.61	382.40	831.25	431.48	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.10	-0.04	0.99	-0.04	-0.09	0.99	00:00:59:18		Blink
2282714877	SMP	1	3.80	3.80	713.63	456.84	722.47	383.42	822.57	434.68	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.09	-0.04	0.99	-0.04	-0.09	0.99	00:00:59:19		Blink
2282748387	SMP	1	3.34	3.70	700.63	500.44	709.15	449.13	805.23	457.63	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.08	-0.10	0.99	-0.02	-0.11	0.99	00:00:59:20		Blink
2282781656	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	00:00:59:21		Blink
2282815174	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	00:00:59:22		Blink
2282848920	SMP	1	0.00	0.00	711.37	491.33	709.15	449.13	0.00	0.00	-	31.54	-3.40	-23.90	0.00	0.00	0.00	-0.08	-0.10	0.99	0.00	0.00	0.00	00:00:59:23		Blink
2282881925	SMP	1	3.42	3.76	647.86	485.31	638.01	440.64	757.88	439.34	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.03	-0.09	1.00	0.01	-0.10	0.99	00:00:59:23		Blink
2282914666	SMP	1	3.88	3.84	638.25	466.62	633.94	405.50	740.62	436.27	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.02	-0.06	1.00	0.03	-0.10	0.99	00:01:00:00		Blink
2282948595	SMP	1	3.88	3.86	628.26	469.45	625.37	406.15	726.60	441.35	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.02	-0.06	1.00	0.04	-0.10	0.99	00:01:00:00		Blink
2282981207	SMP	1	3.88	3.88	621.66	468.45	618.77	404.31	718.36	441.35	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	-0.01	-0.06	1.00	0.04	-0.10	0.99	00:01:00:01		Blink
2283014527	SMP	1	3.86	3.84	588.05	498.31	585.45	435.49	675.45	470.63	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	0.01	-0.08	1.00	0.08	-0.13	0.99	00:01:00:02		Fixation
2283047802	SMP	1	3.88	3.88	586.36	485.82	583.41	422.99	674.01	458.31	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	0.02	-0.07	1.00	0.08	-0.12	0.99	00:01:00:03		Fixation
2283081170	SMP	1	3.94	3.90	580.90	475.17	576.71	414.18	668.71	446.23	-	31.54	-3.40	-23.90	-31.21	-2.38	-25.37	0.02	-0.06	1.00	0.08	-0.11	0.99	00:01:00:04		Fixation
