## [BeGaze]
## Converted from:	D:\AwareHome - RecordingUnitData\p06b-[136bce44-4397-4daa-8f7a-c2b5525b9040]\p06b-1-unified.smi
## Date:	12.01.2014 22:26:37
## Version:	BeGaze 3.4.46
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Stimulus:	p06b-1-recording.avi
## Number of Samples:	17494
## Reversed:	none
## [Run]
## Subject:	p06b-1-unified
## Description:	Run003
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, POR, AOI, EYEPOSITION, GAZEVECTOR, FRAMECOUNTER
##
Time	Type	Trial	L Pupil Diameter [mm]	R Pupil Diameter [mm]	B POR X [px]	B POR Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	B AOI Hit	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1	B Event Info
273386322	SMP	1	3.02	0.00	614.14	618.88	627.26	542.20	673.15	817.56	-	33.17	5.11	-26.27	-31.27	3.91	-22.61	-0.01	-0.20	0.98	-0.01	-0.37	0.93	00:01:43:04		Fixation
273419586	SMP	1	3.04	2.66	617.48	629.04	629.90	542.11	675.36	824.09	-	33.17	5.11	-26.27	-31.27	3.91	-22.61	-0.01	-0.20	0.98	-0.01	-0.38	0.93	00:01:43:05		Saccade
273452819	SMP	1	2.98	2.32	618.76	585.88	627.25	535.44	678.54	796.92	-	33.17	5.11	-26.27	-31.27	3.90	-22.61	-0.01	-0.19	0.98	-0.01	-0.36	0.93	00:01:43:06		Saccade
273486053	SMP	1	3.00	2.26	612.24	585.69	628.34	540.32	669.54	792.00	-	33.17	5.11	-26.27	-31.27	3.90	-22.61	-0.01	-0.20	0.98	-0.01	-0.35	0.94	00:01:43:07		Saccade
273519348	SMP	1	3.04	0.00	614.63	586.96	632.20	540.27	669.52	792.02	-	33.17	5.11	-26.27	-31.27	3.90	-22.61	-0.01	-0.20	0.98	-0.01	-0.35	0.94	00:01:43:07		Blink
273552673	SMP	1	3.06	0.00	623.16	589.96	646.30	536.83	669.44	792.06	-	33.18	5.11	-26.27	-31.27	3.91	-22.62	-0.03	-0.20	0.98	-0.01	-0.35	0.94	00:01:43:08		Blink
273585937	SMP	1	3.00	0.00	644.68	599.41	680.01	532.41	669.42	791.98	-	33.18	5.11	-26.27	-31.27	3.91	-22.62	-0.06	-0.19	0.98	-0.01	-0.35	0.94	00:01:43:09		Blink
273619201	SMP	1	3.00	0.00	645.02	596.71	681.07	527.27	669.41	791.91	-	33.18	5.11	-26.27	-31.28	3.90	-22.62	-0.06	-0.19	0.98	-0.01	-0.35	0.94	00:01:43:10		Blink
273652465	SMP	1	3.04	0.00	646.23	597.52	682.87	527.69	669.40	791.83	-	33.18	5.11	-26.28	-31.28	3.90	-22.62	-0.06	-0.19	0.98	-0.01	-0.35	0.94	00:01:43:11		Blink
273685668	SMP	1	3.08	0.00	636.20	587.76	668.70	519.02	669.38	791.76	-	33.18	5.12	-26.28	-31.28	3.90	-22.62	-0.05	-0.18	0.98	-0.01	-0.35	0.94	00:01:43:12		Blink
273719055	SMP	1	2.88	0.00	592.00	569.25	601.13	514.84	669.37	791.68	-	33.18	5.12	-26.28	-31.28	3.90	-22.62	0.01	-0.18	0.98	-0.01	-0.35	0.94	00:01:43:12		Blink
273752319	SMP	1	2.98	2.38	557.24	557.95	598.09	503.62	633.07	780.41	-	33.18	5.12	-26.28	-31.28	3.90	-22.61	0.02	-0.17	0.99	0.02	-0.34	0.94	00:01:43:12		Blink
273785552	SMP	1	2.84	0.00	554.89	553.66	597.07	493.11	633.04	780.33	-	33.18	5.12	-26.28	-31.28	3.90	-22.61	0.02	-0.16	0.99	0.02	-0.34	0.94	00:01:43:13		Blink
273818817	SMP	1	3.06	0.00	-1916.59	-18225.93	600.90	492.57	1588.85	1822.93	-	33.18	5.12	-26.28	-31.28	3.90	-22.61	0.01	-0.16	0.99	0.47	0.73	-0.50	00:01:43:14		Blink
273852203	SMP	1	2.96	0.00	558.00	551.09	605.57	479.92	632.97	780.35	-	33.18	5.12	-26.28	-31.28	3.90	-22.62	0.01	-0.15	0.99	0.03	-0.34	0.94	00:01:43:15		Blink
273885437	SMP	1	3.00	2.56	559.68	556.59	604.26	476.01	637.38	785.12	-	33.18	5.12	-26.28	-31.28	3.90	-22.62	0.01	-0.14	0.99	0.02	-0.35	0.94	00:01:43:16		Blink
273918701	SMP	1	2.84	2.76	17.88	875.59	601.11	468.87	-349.18	-4935.34	-	33.18	5.12	-26.28	-31.28	3.90	-22.62	0.01	-0.14	0.99	0.18	0.93	0.31	00:01:43:17		Blink
273951965	SMP	1	3.02	2.58	545.85	535.70	591.87	471.10	630.48	773.06	-	33.18	5.12	-26.28	-31.28	3.90	-22.62	0.02	-0.14	0.99	0.03	-0.34	0.94	00:01:43:18		Blink
273985168	SMP	1	3.00	0.00	536.64	533.25	581.11	463.89	630.49	773.10	-	33.18	5.12	-26.28	-31.28	3.90	-22.62	0.03	-0.13	0.99	0.03	-0.34	0.94	00:01:43:18		Blink
274018554	SMP	1	3.02	0.00	541.49	532.84	590.14	458.13	630.47	773.17	-	33.18	5.13	-26.29	-31.28	3.91	-22.63	0.02	-0.13	0.99	0.03	-0.34	0.94	00:01:43:19		Blink
274051818	SMP	1	3.00	2.74	559.09	560.59	606.24	451.35	642.99	788.56	-	33.18	5.13	-26.29	-31.28	3.91	-22.63	0.01	-0.12	0.99	0.02	-0.35	0.94	00:01:43:20		Blink
274085052	SMP	1	3.02	2.80	543.33	557.77	598.65	444.53	634.09	786.97	-	33.18	5.13	-26.29	-31.28	3.90	-22.63	0.01	-0.12	0.99	0.02	-0.35	0.94	00:01:43:21		-
274118316	SMP	1	3.02	2.12	558.57	458.64	589.35	435.28	647.23	730.87	-	33.18	5.13	-26.29	-31.28	3.91	-22.63	0.02	-0.11	0.99	0.01	-0.30	0.95	00:01:43:22		-
274151580	SMP	1	3.04	2.84	604.14	616.16	580.88	434.10	698.34	952.44	-	33.18	5.13	-26.29	-31.28	3.91	-22.63	0.03	-0.11	0.99	-0.03	-0.47	0.88	00:01:43:23		Blink
274184997	SMP	1	3.10	0.00	2257.87	1931.85	578.36	424.36	678.92	2442.64	-	33.18	5.13	-26.29	-31.28	3.91	-22.64	0.03	-0.10	0.99	0.01	0.91	-0.41	00:01:44:00		Blink
274218200	SMP	1	3.16	0.00	2259.54	1930.62	577.84	422.34	679.05	2444.03	-	33.18	5.13	-26.29	-31.28	3.91	-22.64	0.03	-0.10	0.99	0.01	0.91	-0.41	00:01:44:00		Blink
274251434	SMP	1	3.08	2.54	527.22	466.17	578.74	424.29	624.47	737.12	-	33.18	5.13	-26.29	-31.28	3.91	-22.64	0.03	-0.10	0.99	0.03	-0.31	0.95	00:01:44:01		Blink
274284698	SMP	1	3.08	2.76	518.54	508.42	580.98	420.93	622.73	761.87	-	33.18	5.13	-26.29	-31.28	3.91	-22.64	0.03	-0.10	0.99	0.03	-0.33	0.94	00:01:44:02		Blink
274317962	SMP	1	3.08	2.72	6750.18	-1390.26	587.89	421.06	566.32	3401.31	-	33.18	5.13	-26.29	-31.28	3.91	-22.65	0.02	-0.10	1.00	-0.03	0.97	-0.26	00:01:44:03		Blink
274351318	SMP	1	3.10	2.36	546.61	458.73	589.84	420.15	637.75	733.38	-	33.19	5.13	-26.29	-31.28	3.91	-22.65	0.02	-0.10	1.00	0.02	-0.31	0.95	00:01:44:03		Blink
274384582	SMP	1	3.04	2.32	549.54	450.35	593.19	419.67	637.39	727.58	-	33.19	5.14	-26.29	-31.28	3.92	-22.66	0.02	-0.10	1.00	0.02	-0.30	0.95	00:01:44:04		Blink
274417816	SMP	1	3.08	2.12	541.44	423.27	581.41	416.31	634.47	709.65	-	33.19	5.13	-26.29	-31.28	3.92	-22.66	0.03	-0.09	1.00	0.02	-0.29	0.96	00:01:44:05		Blink
274451049	SMP	1	3.02	2.20	534.32	432.04	572.64	407.80	637.36	718.93	-	33.19	5.13	-26.29	-31.29	3.92	-22.66	0.04	-0.09	1.00	0.02	-0.30	0.96	00:01:44:06		Blink
274484313	SMP	1	3.04	0.00	429.65	1529.91	554.93	402.71	432.65	1700.40	-	33.19	5.14	-26.29	-31.29	3.92	-22.66	0.05	-0.08	1.00	0.14	-0.79	0.60	00:01:44:07		Blink
274517669	SMP	1	2.96	0.00	551.03	430.37	600.72	397.20	637.32	718.82	-	33.19	5.14	-26.29	-31.29	3.92	-22.66	0.01	-0.08	1.00	0.02	-0.30	0.96	00:01:44:08		Blink
274550933	SMP	1	0.00	0.00	151.93	482.14	-1437.58	981.11	637.28	718.70	-	33.19	5.14	-26.29	-31.29	3.92	-22.66	-0.86	0.28	-0.43	0.02	-0.30	0.96	00:01:44:08		Blink
274584228	SMP	1	3.30	0.00	642.02	868.36	673.96	1068.36	637.24	718.59	-	33.19	5.13	-26.29	-31.29	3.92	-22.66	-0.05	-0.58	0.81	0.02	-0.30	0.96	00:01:44:09		Blink
274617431	SMP	1	0.00	2.34	1191.09	1683.73	674.09	1065.89	1352.15	1540.99	-	33.19	5.13	-26.29	-31.28	3.92	-22.66	-0.05	-0.58	0.81	-0.41	-0.69	0.60	00:01:44:09		Blink
274650817	SMP	1	3.40	2.44	1419.39	1223.49	1138.80	740.67	1081.36	1107.54	-	33.19	5.13	-26.29	-31.28	3.92	-22.66	-0.40	-0.33	0.86	-0.31	-0.54	0.79	00:01:44:10		Blink
274684082	SMP	1	3.30	2.46	1255.79	1194.06	1023.78	770.65	1030.31	1104.24	-	33.19	5.13	-26.29	-31.28	3.92	-22.66	-0.32	-0.36	0.88	-0.27	-0.54	0.80	00:01:44:11		Blink
274717315	SMP	1	3.18	2.62	1058.09	1036.03	921.85	747.67	937.24	1045.35	-	33.19	5.13	-26.29	-31.28	3.92	-22.66	-0.25	-0.35	0.90	-0.21	-0.52	0.83	00:01:44:12		Blink
274750579	SMP	1	3.06	2.64	939.10	978.57	838.05	731.50	871.23	1017.05	-	33.19	5.13	-26.29	-31.28	3.92	-22.66	-0.18	-0.35	0.92	-0.16	-0.50	0.85	00:01:44:13		Blink
274783813	SMP	1	3.00	2.60	855.92	973.48	774.47	725.39	820.78	1010.66	-	33.19	5.13	-26.29	-31.28	3.92	-22.66	-0.13	-0.35	0.93	-0.12	-0.50	0.86	00:01:44:14		Fixation
274817199	SMP	1	3.00	2.74	818.13	943.27	744.85	713.29	802.07	994.36	-	33.19	5.13	-26.29	-31.28	3.92	-22.66	-0.11	-0.34	0.94	-0.11	-0.49	0.86	00:01:44:14		Fixation
274850433	SMP	1	3.04	2.72	807.36	952.92	731.93	716.97	798.09	996.79	-	33.19	5.13	-26.29	-31.28	3.92	-22.66	-0.10	-0.34	0.94	-0.11	-0.49	0.86	00:01:44:15		Fixation
274883697	SMP	1	2.98	2.68	811.30	942.81	732.69	727.12	805.93	995.47	-	33.18	5.13	-26.29	-31.28	3.92	-22.66	-0.10	-0.35	0.93	-0.11	-0.49	0.86	00:01:44:16		Blink
274916931	SMP	1	3.12	2.80	840.65	932.42	755.12	727.03	825.80	993.04	-	33.18	5.12	-26.29	-31.28	3.92	-22.66	-0.12	-0.35	0.93	-0.13	-0.49	0.86	00:01:44:17		Blink
274950195	SMP	1	2.02	2.34	522.25	994.41	514.15	870.54	617.53	1013.63	-	33.18	5.12	-26.28	-31.28	3.92	-22.66	0.08	-0.46	0.89	0.04	-0.51	0.86	00:01:44:18		Blink
274983581	SMP	1	2.36	0.00	1134.47	1299.34	1428.97	1087.09	617.48	1013.68	-	33.19	5.12	-26.28	-31.28	3.92	-22.66	-0.53	-0.50	0.69	0.04	-0.51	0.86	00:01:44:18		Blink
275016815	SMP	1	0.00	0.00	1134.96	1299.51	1429.64	1087.02	617.44	1013.73	-	33.19	5.12	-26.28	-31.28	3.92	-22.65	-0.53	-0.50	0.69	0.04	-0.51	0.86	00:01:44:19		Blink
275050079	SMP	1	0.00	0.00	1135.79	1299.81	1430.75	1086.98	617.39	1013.77	-	33.19	5.11	-26.27	-31.28	3.92	-22.65	-0.53	-0.50	0.69	0.04	-0.51	0.86	00:01:44:20		Blink
275083312	SMP	1	0.00	0.00	1136.64	1300.14	1431.86	1086.95	617.34	1013.82	-	33.20	5.11	-26.27	-31.28	3.92	-22.65	-0.53	-0.50	0.69	0.04	-0.51	0.86	00:01:44:21		Blink
275116577	SMP	1	0.00	0.00	1137.48	1300.45	1432.97	1086.92	617.29	1013.87	-	33.20	5.11	-26.27	-31.28	3.92	-22.65	-0.53	-0.50	0.69	0.04	-0.51	0.86	00:01:44:22		Blink
275149963	SMP	1	2.94	2.02	61.42	1309.91	676.75	1042.26	4.10	1130.55	-	33.20	5.11	-26.27	-31.29	3.92	-22.65	-0.05	-0.57	0.82	0.45	-0.51	0.73	00:01:44:23		Blink
275183197	SMP	1	0.00	2.58	321.57	1065.39	675.20	1065.28	252.57	924.29	-	33.20	5.11	-26.27	-31.29	3.92	-22.65	-0.05	-0.58	0.81	0.32	-0.43	0.85	00:01:44:23		Blink
275216430	SMP	1	3.28	2.88	-53.60	900.07	152.55	724.32	358.44	917.82	-	33.20	5.10	-26.27	-31.29	3.92	-22.65	0.37	-0.33	0.87	0.24	-0.43	0.87	00:01:45:00		Blink
275249694	SMP	1	3.30	2.96	92.98	907.89	244.39	720.41	418.67	933.75	-	33.20	5.10	-26.27	-31.29	3.92	-22.65	0.30	-0.33	0.89	0.19	-0.45	0.87	00:01:45:01		Blink
275283050	SMP	1	3.40	3.00	243.36	887.56	316.96	737.12	486.49	939.93	-	33.20	5.10	-26.27	-31.29	3.92	-22.65	0.25	-0.35	0.90	0.14	-0.45	0.88	00:01:45:02		Blink
275316314	SMP	1	3.54	3.20	502.46	1004.79	385.46	742.13	693.99	1178.64	-	33.20	5.10	-26.27	-31.29	3.92	-22.65	0.19	-0.36	0.91	-0.02	-0.60	0.80	00:01:45:02		Blink
275349578	SMP	1	3.42	0.00	529.54	1016.37	428.48	754.74	693.97	1178.67	-	33.20	5.10	-26.27	-31.29	3.92	-22.65	0.16	-0.37	0.92	-0.02	-0.60	0.80	00:01:45:03		Blink
275382812	SMP	1	1.80	2.86	503.00	1010.54	489.05	891.19	625.45	971.30	-	33.20	5.10	-26.26	-31.29	3.92	-22.65	0.10	-0.47	0.88	0.03	-0.48	0.88	00:01:45:04		Blink
275416076	SMP	1	3.56	3.04	357.03	799.31	382.70	730.81	528.88	914.30	-	33.20	5.10	-26.26	-31.29	3.92	-22.65	0.19	-0.35	0.92	0.11	-0.44	0.89	00:01:45:04		Blink
275449432	SMP	1	3.54	2.98	409.44	804.23	420.29	716.63	569.42	917.65	-	33.20	5.10	-26.26	-31.29	3.92	-22.65	0.16	-0.34	0.93	0.08	-0.44	0.89	00:01:45:05		Blink
275482696	SMP	1	3.38	0.00	434.64	806.93	454.27	726.57	569.39	917.64	-	33.20	5.10	-26.26	-31.29	3.91	-22.65	0.14	-0.35	0.93	0.08	-0.44	0.89	00:01:45:06		Blink
275515930	SMP	1	3.46	0.00	450.24	815.61	486.36	715.03	569.34	917.65	-	33.20	5.10	-26.26	-31.29	3.92	-22.65	0.11	-0.34	0.93	0.08	-0.44	0.89	00:01:45:07		Blink
275549194	SMP	1	3.44	0.00	465.81	830.68	513.65	720.70	569.17	917.72	-	33.20	5.10	-26.26	-31.29	3.92	-22.66	0.09	-0.35	0.93	0.08	-0.44	0.89	00:01:45:08		Blink
275582427	SMP	1	3.40	2.76	571.20	879.69	543.22	723.65	674.43	951.56	-	33.20	5.10	-26.27	-31.29	3.92	-22.65	0.06	-0.35	0.94	-0.01	-0.47	0.88	00:01:45:09		Blink
275615814	SMP	1	3.32	2.84	599.06	846.49	559.94	725.52	691.46	943.20	-	33.20	5.10	-26.27	-31.29	3.92	-22.65	0.05	-0.35	0.94	-0.02	-0.46	0.89	00:01:45:10		Blink
275649078	SMP	1	3.26	2.58	637.69	909.21	593.18	728.98	712.76	967.43	-	33.20	5.10	-26.27	-31.29	3.92	-22.65	0.02	-0.35	0.94	-0.04	-0.48	0.88	00:01:45:11		Blink
275682342	SMP	1	3.04	2.68	589.44	857.82	547.82	728.88	690.84	940.31	-	33.20	5.10	-26.27	-31.29	3.92	-22.65	0.06	-0.35	0.93	-0.02	-0.46	0.89	00:01:45:12		Blink
275715576	SMP	1	2.88	0.00	395.42	758.77	225.71	707.96	690.84	940.31	-	33.20	5.10	-26.26	-31.29	3.92	-22.65	0.32	-0.32	0.89	-0.02	-0.46	0.89	00:01:45:12		Blink
275748809	SMP	1	0.00	0.00	395.22	758.57	225.42	707.68	690.85	940.30	-	33.20	5.09	-26.26	-31.29	3.92	-22.65	0.32	-0.32	0.89	-0.02	-0.46	0.89	00:01:45:13		Blink
275782226	SMP	1	0.00	0.00	395.02	758.36	225.13	707.40	690.85	940.30	-	33.19	5.09	-26.26	-31.29	3.92	-22.65	0.32	-0.32	0.89	-0.02	-0.46	0.89	00:01:45:14		Blink
275815460	SMP	1	2.56	0.00	122.60	710.58	-162.24	674.25	690.85	940.29	-	33.19	5.09	-26.26	-31.29	3.92	-22.65	0.56	-0.26	0.79	-0.02	-0.46	0.89	00:01:45:15		Blink
275848693	SMP	1	3.16	0.00	201.70	661.08	-44.94	588.88	690.85	940.29	-	33.19	5.09	-26.26	-31.29	3.92	-22.65	0.50	-0.21	0.84	-0.02	-0.46	0.89	00:01:45:15		Blink
275881927	SMP	1	3.22	0.00	258.79	664.20	35.41	584.56	691.11	940.00	-	33.19	5.09	-26.26	-31.29	3.92	-22.65	0.45	-0.21	0.87	-0.02	-0.46	0.89	00:01:45:16		Blink
275915313	SMP	1	3.18	2.56	-217.43	753.08	118.83	600.34	334.72	829.18	-	33.19	5.09	-26.26	-31.29	3.92	-22.65	0.40	-0.23	0.89	0.26	-0.37	0.89	00:01:45:17		Blink
275948577	SMP	1	3.08	2.60	-192.46	816.60	177.54	602.03	386.05	833.39	-	33.19	5.08	-26.26	-31.29	3.92	-22.65	0.35	-0.24	0.90	0.23	-0.37	0.90	00:01:45:18		Blink
275981811	SMP	1	3.22	0.00	83.45	670.55	235.22	602.90	385.98	833.47	-	33.19	5.08	-26.26	-31.29	3.92	-22.66	0.31	-0.24	0.92	0.23	-0.37	0.90	00:01:45:19		Blink
276015075	SMP	1	2.90	0.00	103.50	671.60	266.64	597.18	385.91	833.47	-	33.19	5.08	-26.26	-31.29	3.92	-22.66	0.29	-0.24	0.93	0.23	-0.37	0.90	00:01:45:19		Blink
276048309	SMP	1	3.20	0.00	137.57	688.45	320.29	603.51	386.33	834.59	-	33.19	5.08	-26.26	-31.29	3.93	-22.66	0.25	-0.25	0.94	0.22	-0.37	0.90	00:01:45:20		Blink
276081695	SMP	1	3.06	2.20	358.09	602.57	360.66	597.56	544.36	823.20	-	33.19	5.08	-26.26	-31.29	3.93	-22.66	0.22	-0.24	0.95	0.10	-0.37	0.92	00:01:45:21		Blink
276114929	SMP	1	3.14	0.00	371.02	633.92	401.48	606.80	544.32	823.17	-	33.19	5.08	-26.26	-31.29	3.93	-22.66	0.18	-0.25	0.95	0.10	-0.37	0.92	00:01:45:22		Blink
276148254	SMP	1	3.16	2.58	440.42	616.67	426.73	589.21	596.93	842.56	-	33.19	5.08	-26.26	-31.29	3.93	-22.66	0.16	-0.24	0.96	0.05	-0.39	0.92	00:01:45:23		Blink
276181518	SMP	1	3.04	0.00	459.91	579.01	464.96	526.65	596.88	842.72	-	33.19	5.09	-26.26	-31.29	3.93	-22.67	0.13	-0.19	0.97	0.05	-0.39	0.92	00:01:45:23		Blink
276214691	SMP	1	3.02	2.26	511.96	533.26	491.16	534.05	643.98	782.53	-	33.19	5.09	-26.26	-31.29	3.93	-22.67	0.11	-0.19	0.98	0.02	-0.35	0.94	00:01:46:00		Blink
276248046	SMP	1	3.06	2.00	543.08	522.62	521.62	536.34	661.50	762.56	-	33.19	5.09	-26.26	-31.29	3.93	-22.67	0.08	-0.19	0.98	0.00	-0.33	0.94	00:01:46:01		Blink
276281402	SMP	1	3.00	0.00	557.78	524.80	549.13	527.45	661.46	762.59	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.06	-0.19	0.98	0.00	-0.33	0.94	00:01:46:01		Blink
276314575	SMP	1	2.96	0.00	571.75	524.07	576.72	510.06	661.39	762.65	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.03	-0.17	0.98	0.00	-0.33	0.94	00:01:46:02		Blink
276347808	SMP	1	2.92	0.00	567.70	536.88	564.82	539.92	661.41	762.60	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.04	-0.20	0.98	0.00	-0.33	0.94	00:01:46:03		Blink
276381195	SMP	1	3.22	0.00	456.40	672.10	353.26	790.11	661.67	762.37	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.22	-0.39	0.89	0.00	-0.33	0.94	00:01:46:04		Blink
276414428	SMP	1	3.22	2.64	109.93	1387.05	280.98	915.10	442.53	1110.24	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.26	-0.47	0.84	0.17	-0.56	0.81	00:01:46:05		Blink
276447692	SMP	1	3.32	2.64	333.74	1042.14	331.16	892.02	502.54	1102.79	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.23	-0.46	0.86	0.12	-0.56	0.82	00:01:46:06		Blink
276480957	SMP	1	2.90	2.18	377.08	1068.77	367.27	902.05	528.51	1123.26	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.20	-0.47	0.86	0.10	-0.57	0.82	00:01:46:07		Blink
276514190	SMP	1	3.10	0.00	220.97	1585.03	389.91	875.27	528.51	1123.26	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.18	-0.45	0.87	0.10	-0.57	0.82	00:01:46:07		Blink
276547546	SMP	1	2.26	0.00	2535.86	1677.15	2608.88	894.90	528.51	1123.26	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	-0.85	-0.24	0.48	0.10	-0.57	0.82	00:01:46:08		Blink
276580810	SMP	1	3.46	2.90	460.28	1082.51	497.73	792.39	584.32	1044.60	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.10	-0.40	0.91	0.06	-0.53	0.85	00:01:46:09		Blink
276614074	SMP	1	3.42	2.66	470.44	952.91	439.41	817.72	602.27	1058.10	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.15	-0.42	0.90	0.05	-0.53	0.84	00:01:46:10		Blink
276647308	SMP	1	3.36	0.00	473.71	945.46	445.88	805.72	602.27	1058.10	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.14	-0.41	0.90	0.05	-0.53	0.84	00:01:46:10		Blink
276680572	SMP	1	3.48	0.00	472.73	949.35	443.72	811.83	602.27	1058.10	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.14	-0.41	0.90	0.05	-0.53	0.84	00:01:46:11		Blink
276713928	SMP	1	3.52	0.00	391.54	1347.25	461.56	806.27	602.27	1058.10	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.13	-0.41	0.90	0.05	-0.53	0.84	00:01:46:12		Blink
276747161	SMP	1	3.58	2.94	493.56	935.20	462.21	803.29	615.99	1047.81	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.13	-0.41	0.90	0.04	-0.53	0.85	00:01:46:13		Blink
276780487	SMP	1	3.46	2.68	477.15	958.15	442.80	816.52	608.38	1064.92	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.14	-0.42	0.90	0.04	-0.54	0.84	00:01:46:14		Blink
276813690	SMP	1	1.90	0.00	500.84	1070.01	483.80	921.33	608.38	1064.92	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.11	-0.49	0.87	0.04	-0.54	0.84	00:01:46:15		Blink
276846923	SMP	1	3.46	0.00	-677.88	-1750.68	449.65	800.36	6492.85	6381.33	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.14	-0.40	0.90	-0.70	-0.72	0.06	00:01:46:15		Blink
276880310	SMP	1	3.44	2.52	499.28	913.33	464.33	785.01	623.49	1037.16	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.13	-0.39	0.91	0.03	-0.52	0.85	00:01:46:16		Blink
276913574	SMP	1	3.50	2.86	506.96	892.08	469.73	781.20	630.18	1015.76	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.12	-0.39	0.91	0.03	-0.51	0.86	00:01:46:17		Blink
276946868	SMP	1	3.28	3.02	445.56	1255.74	469.32	946.70	565.12	1140.68	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.12	-0.51	0.85	0.07	-0.58	0.81	00:01:46:18		Blink
276980072	SMP	1	2.26	2.84	486.14	1180.71	488.63	993.52	585.04	1101.58	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.10	-0.54	0.84	0.06	-0.56	0.83	00:01:46:19		Blink
277013305	SMP	1	2.44	2.86	202.99	660.31	86.06	367.11	592.43	1095.22	-	33.19	5.09	-26.26	-31.29	3.93	-22.68	0.42	-0.05	0.91	0.05	-0.56	0.83	00:01:46:19		Blink
277046691	SMP	1	2.24	2.90	609.79	1420.33	691.08	1036.81	594.78	1095.14	-	33.19	5.08	-26.25	-31.29	3.93	-22.68	-0.06	-0.56	0.83	0.05	-0.56	0.83	00:01:46:20		Blink
277079956	SMP	1	3.52	3.08	608.16	1423.11	690.11	1041.54	601.37	1060.85	-	33.19	5.08	-26.25	-31.29	3.93	-22.68	-0.06	-0.56	0.82	0.05	-0.54	0.84	00:01:46:21		Blink
277113189	SMP	1	3.60	2.88	436.78	1314.39	476.12	823.07	613.82	1070.06	-	33.19	5.08	-26.25	-31.29	3.93	-22.68	0.12	-0.42	0.90	0.04	-0.54	0.84	00:01:46:21		Saccade
277146423	SMP	1	3.66	3.16	491.11	1064.98	493.20	814.64	616.80	1039.90	-	33.19	5.07	-26.25	-31.29	3.93	-22.68	0.10	-0.42	0.90	0.04	-0.52	0.85	00:01:46:22		Saccade
277179809	SMP	1	3.62	3.02	481.03	1205.90	493.23	813.16	629.63	1053.68	-	33.19	5.07	-26.24	-31.29	3.93	-22.68	0.10	-0.41	0.90	0.03	-0.53	0.85	00:01:46:23		Blink
277213104	SMP	1	3.44	3.00	713.88	1468.00	727.47	1037.57	690.74	1009.51	-	33.19	5.07	-26.24	-31.29	3.93	-22.68	-0.09	-0.56	0.82	-0.02	-0.50	0.86	00:01:47:00		Blink
277246307	SMP	1	3.54	3.04	607.92	1073.77	568.45	776.24	696.69	1018.74	-	33.19	5.07	-26.24	-31.29	3.93	-22.68	0.04	-0.39	0.92	-0.03	-0.51	0.86	00:01:47:01		Blink
277279602	SMP	1	3.58	2.88	620.00	1095.59	582.40	785.03	696.08	1039.14	-	33.19	5.07	-26.24	-31.29	3.93	-22.68	0.03	-0.40	0.92	-0.03	-0.52	0.85	00:01:47:02		Blink
277312805	SMP	1	3.62	3.18	613.34	1059.07	575.93	796.46	692.51	1036.15	-	33.19	5.07	-26.24	-31.29	3.93	-22.68	0.03	-0.40	0.91	-0.02	-0.52	0.85	00:01:47:03		Saccade
277346191	SMP	1	3.36	2.90	600.38	1330.28	559.92	825.10	693.73	1074.14	-	33.19	5.07	-26.24	-31.29	3.93	-22.68	0.05	-0.42	0.90	-0.02	-0.54	0.84	00:01:47:03		Saccade
