## [BeGaze]
## Converted from:	E:\aware home\Quick Run\p11r2-[77248a8d-212d-42ba-bff2-db68cc4e89f7]\p11r2-2-unified.smi
## Date:	14.01.2014 22:11:50
## Version:	BeGaze 3.4.46
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Stimulus:	p11r2-2-recording.avi
## Number of Samples:	21949
## Reversed:	none
## [Run]
## Subject:	p11r2-2-unified
## Description:	Run002
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, POR, AOI, EYEPOSITION, GAZEVECTOR, FRAMECOUNTER
##
Time	Type	Trial	L Pupil Diameter [mm]	R Pupil Diameter [mm]	B POR X [px]	B POR Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	B AOI Hit	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1	B Event Info
3261824493	SMP	1	4.30	3.88	480.70	355.61	471.70	511.63	520.96	719.21	-	32.88	3.66	-27.08	-32.12	4.29	-27.93	0.12	-0.17	0.98	0.12	-0.29	0.95	00:00:19:08		Blink
3261857879	SMP	1	4.38	3.82	482.42	359.34	471.21	512.11	527.02	719.47	-	32.88	3.66	-27.08	-32.11	4.28	-27.93	0.12	-0.17	0.98	0.12	-0.29	0.95	00:00:19:09		Saccade
3261891021	SMP	1	4.28	2.82	369.83	474.11	465.04	508.38	448.20	842.73	-	32.88	3.66	-27.08	-32.11	4.28	-27.93	0.13	-0.17	0.98	0.18	-0.38	0.91	00:00:19:10		Saccade
3261924255	SMP	1	4.40	3.86	481.07	362.61	471.51	509.24	532.14	719.63	-	32.88	3.66	-27.08	-32.11	4.28	-27.93	0.12	-0.17	0.98	0.11	-0.29	0.95	00:00:19:10		Saccade
3261957519	SMP	1	4.34	3.50	380.67	457.78	462.14	510.56	448.20	831.01	-	32.88	3.67	-27.09	-32.11	4.28	-27.93	0.13	-0.17	0.98	0.18	-0.38	0.91	00:00:19:11		Blink
3261990936	SMP	1	4.34	3.90	412.27	64.25	323.33	154.75	534.14	713.58	-	32.88	3.67	-27.09	-32.10	4.27	-27.94	0.24	0.12	0.96	0.11	-0.29	0.95	00:00:19:12		Blink
3262024139	SMP	1	4.32	3.90	488.58	352.44	475.53	510.54	530.95	712.85	-	32.88	3.67	-27.09	-32.10	4.27	-27.94	0.12	-0.17	0.98	0.11	-0.29	0.95	00:00:19:13		Blink
3262057403	SMP	1	4.34	3.86	493.36	357.15	485.18	508.04	537.03	716.58	-	32.88	3.67	-27.09	-32.10	4.26	-27.94	0.11	-0.17	0.98	0.11	-0.29	0.95	00:00:19:14		Blink
3262090637	SMP	1	4.34	3.88	497.42	352.96	483.07	510.25	540.12	710.82	-	32.88	3.67	-27.09	-32.10	4.26	-27.94	0.11	-0.17	0.98	0.10	-0.29	0.95	00:00:19:14		Fixation
3262124023	SMP	1	4.34	3.82	498.45	359.19	487.15	510.27	542.19	716.07	-	32.88	3.67	-27.09	-32.10	4.26	-27.94	0.11	-0.17	0.98	0.10	-0.29	0.95	00:00:19:15		Fixation
3262157257	SMP	1	4.34	3.82	506.10	358.48	496.14	507.01	550.95	713.49	-	32.88	3.68	-27.09	-32.10	4.26	-27.95	0.10	-0.17	0.98	0.10	-0.29	0.95	00:00:19:16		Saccade
3262190521	SMP	1	4.32	3.94	516.88	351.97	501.70	513.24	550.44	709.68	-	32.88	3.69	-27.09	-32.09	4.25	-27.95	0.10	-0.17	0.98	0.10	-0.29	0.95	00:00:19:17		Saccade
3262223815	SMP	1	4.32	3.88	512.06	357.26	498.08	508.72	556.10	710.28	-	32.88	3.69	-27.09	-32.09	4.25	-27.95	0.10	-0.17	0.98	0.09	-0.29	0.95	00:00:19:18		Saccade
3262257019	SMP	1	4.30	3.58	406.27	491.98	491.28	506.83	499.62	830.31	-	32.88	3.69	-27.10	-32.09	4.25	-27.95	0.11	-0.17	0.98	0.14	-0.38	0.92	00:00:19:18		Saccade
3262290252	SMP	1	4.34	3.80	512.78	376.44	499.21	507.74	574.04	711.97	-	32.88	3.70	-27.10	-32.09	4.24	-27.95	0.10	-0.17	0.98	0.08	-0.29	0.95	00:00:19:19		Fixation
3262323638	SMP	1	4.40	3.88	528.52	358.52	509.36	508.94	573.86	704.49	-	32.88	3.70	-27.10	-32.08	4.24	-27.95	0.09	-0.17	0.98	0.08	-0.28	0.96	00:00:19:20		Fixation
3262356872	SMP	1	4.38	3.92	524.28	369.08	508.49	506.02	580.29	706.36	-	32.89	3.71	-27.10	-32.08	4.23	-27.95	0.09	-0.17	0.98	0.07	-0.28	0.96	00:00:19:21		Fixation
3262390167	SMP	1	4.32	3.90	530.58	368.45	512.15	507.02	584.90	704.35	-	32.89	3.72	-27.11	-32.08	4.23	-27.95	0.09	-0.17	0.98	0.07	-0.28	0.96	00:00:19:21		Saccade
3262423370	SMP	1	4.40	3.20	514.83	268.33	496.85	406.58	514.09	794.53	-	32.88	3.72	-27.11	-32.08	4.22	-27.96	0.10	-0.08	0.99	0.12	-0.35	0.93	00:00:19:22		Saccade
3262456634	SMP	1	4.38	3.98	543.90	357.58	523.15	505.43	589.78	698.13	-	32.89	3.72	-27.11	-32.07	4.22	-27.96	0.08	-0.17	0.98	0.06	-0.28	0.96	00:00:19:23		Fixation
3262490081	SMP	1	4.38	3.98	543.45	360.02	521.72	504.65	593.93	695.82	-	32.89	3.73	-27.11	-32.07	4.22	-27.96	0.08	-0.17	0.98	0.06	-0.28	0.96	00:00:20:00		Fixation
3262523284	SMP	1	4.34	3.98	545.53	357.09	521.67	505.58	594.40	693.68	-	32.89	3.74	-27.12	-32.07	4.21	-27.96	0.08	-0.17	0.98	0.06	-0.27	0.96	00:00:20:01		Fixation
3262556579	SMP	1	4.28	3.96	528.78	372.75	511.04	502.33	597.58	693.04	-	32.89	3.74	-27.12	-32.07	4.20	-27.96	0.09	-0.16	0.98	0.06	-0.27	0.96	00:00:20:02		Fixation
3262589996	SMP	1	4.34	3.86	537.09	385.30	524.68	500.10	605.53	699.59	-	32.89	3.74	-27.12	-32.06	4.20	-27.96	0.08	-0.16	0.98	0.05	-0.28	0.96	00:00:20:02		Fixation
3262623016	SMP	1	4.36	3.82	529.06	383.68	518.80	498.72	602.60	697.06	-	32.89	3.74	-27.12	-32.06	4.20	-27.96	0.08	-0.16	0.98	0.05	-0.28	0.96	00:00:20:03		Saccade
3262656402	SMP	1	4.32	3.82	540.69	370.24	524.83	499.56	601.29	695.73	-	32.89	3.75	-27.12	-32.06	4.20	-27.97	0.08	-0.16	0.98	0.05	-0.28	0.96	00:00:20:04		Saccade
3262689758	SMP	1	4.28	3.86	535.11	375.56	518.77	500.96	602.32	694.24	-	32.89	3.75	-27.12	-32.06	4.19	-27.97	0.08	-0.16	0.98	0.05	-0.27	0.96	00:00:20:05		Saccade
3262722900	SMP	1	4.30	3.90	545.86	357.32	524.53	502.27	596.91	692.44	-	32.89	3.75	-27.12	-32.06	4.19	-27.97	0.08	-0.16	0.98	0.06	-0.27	0.96	00:00:20:06		Saccade
3262756134	SMP	1	4.24	3.82	534.06	374.93	513.27	504.64	601.48	692.59	-	32.89	3.75	-27.12	-32.06	4.19	-27.98	0.09	-0.17	0.98	0.05	-0.27	0.96	00:00:20:06		Saccade
3262789520	SMP	1	4.28	3.82	549.76	347.67	526.91	503.44	592.64	690.42	-	32.89	3.76	-27.12	-32.05	4.18	-27.98	0.08	-0.17	0.98	0.06	-0.27	0.96	00:00:20:07		Fixation
3262822753	SMP	1	4.18	3.80	539.81	366.01	517.31	504.40	599.06	692.52	-	32.89	3.76	-27.13	-32.05	4.18	-27.98	0.09	-0.17	0.98	0.05	-0.27	0.96	00:00:20:08		Fixation
3262856018	SMP	1	4.18	3.80	547.95	362.76	521.62	506.81	601.32	691.81	-	32.89	3.77	-27.13	-32.05	4.18	-27.98	0.08	-0.17	0.98	0.05	-0.27	0.96	00:00:20:09		Fixation
3262889251	SMP	1	4.24	3.88	536.14	366.21	513.42	503.00	601.79	686.88	-	32.89	3.77	-27.13	-32.05	4.18	-27.99	0.09	-0.17	0.98	0.05	-0.27	0.96	00:00:20:10		Fixation
3262922515	SMP	1	4.24	3.74	551.43	361.78	526.79	503.23	605.83	688.99	-	32.89	3.78	-27.13	-32.05	4.17	-27.99	0.08	-0.17	0.98	0.05	-0.27	0.96	00:00:20:10		Fixation
3262955902	SMP	1	4.26	3.84	561.48	357.94	533.84	505.59	607.99	689.32	-	32.89	3.78	-27.13	-32.04	4.16	-27.98	0.07	-0.17	0.98	0.05	-0.27	0.96	00:00:20:10		Fixation
3262989166	SMP	1	4.20	3.82	559.32	362.43	534.40	501.83	612.01	687.63	-	32.89	3.79	-27.14	-32.04	4.16	-27.98	0.07	-0.16	0.98	0.04	-0.27	0.96	00:00:20:12		Fixation
3263022369	SMP	1	4.30	3.88	572.87	351.55	543.31	504.60	613.60	685.19	-	32.89	3.79	-27.14	-32.03	4.15	-27.97	0.06	-0.17	0.98	0.04	-0.27	0.96	00:00:20:13		Saccade
3263055633	SMP	1	4.18	3.54	605.60	290.68	541.41	500.27	624.05	699.78	-	32.89	3.80	-27.14	-32.03	4.15	-27.98	0.06	-0.16	0.98	0.03	-0.28	0.96	00:00:20:13		Saccade
3263088897	SMP	1	4.14	3.60	606.63	293.07	537.67	504.38	628.51	696.99	-	32.89	3.80	-27.14	-32.03	4.14	-27.98	0.07	-0.17	0.98	0.03	-0.28	0.96	00:00:20:14		Saccade
3263122253	SMP	1	4.26	3.70	576.16	379.64	546.60	506.22	626.40	692.36	-	32.89	3.81	-27.15	-32.03	4.14	-27.98	0.06	-0.17	0.98	0.03	-0.27	0.96	00:00:20:15		Saccade
3263155578	SMP	1	4.18	3.76	588.55	371.29	554.34	508.87	629.22	691.08	-	32.89	3.81	-27.15	-32.02	4.14	-27.98	0.05	-0.17	0.98	0.03	-0.27	0.96	00:00:20:16		Fixation
3263188781	SMP	1	4.18	3.80	588.82	365.05	556.43	505.62	628.31	688.39	-	32.89	3.82	-27.15	-32.02	4.14	-27.99	0.05	-0.17	0.98	0.03	-0.27	0.96	00:00:20:17		Fixation
3263222167	SMP	1	4.20	3.82	587.49	374.75	553.46	508.58	630.34	691.27	-	32.89	3.82	-27.15	-32.02	4.13	-27.99	0.05	-0.17	0.98	0.03	-0.27	0.96	00:00:20:17		Saccade
3263255249	SMP	1	4.24	3.70	589.40	405.48	555.40	510.50	639.66	698.43	-	32.89	3.82	-27.16	-32.02	4.13	-27.99	0.05	-0.17	0.98	0.02	-0.28	0.96	00:00:20:18		Saccade
3263288635	SMP	1	4.22	3.80	594.51	390.89	556.03	512.43	639.19	693.88	-	32.89	3.82	-27.16	-32.02	4.13	-27.99	0.05	-0.17	0.98	0.02	-0.27	0.96	00:00:20:19		Fixation
3263321960	SMP	1	4.22	3.78	598.13	371.34	560.42	516.78	629.34	696.77	-	32.89	3.82	-27.16	-32.02	4.13	-28.00	0.05	-0.18	0.98	0.03	-0.28	0.96	00:00:20:20		Fixation
3263355133	SMP	1	4.28	3.72	604.67	386.94	564.48	520.13	636.24	703.50	-	32.89	3.83	-27.16	-32.02	4.13	-28.00	0.04	-0.18	0.98	0.02	-0.28	0.96	00:00:20:21		Saccade
3263388397	SMP	1	4.26	2.10	557.32	393.25	554.54	517.36	580.55	741.06	-	32.89	3.83	-27.17	-32.01	4.13	-28.00	0.05	-0.18	0.98	0.07	-0.31	0.95	00:00:20:21		Saccade
3263421966	SMP	1	4.26	3.72	593.66	414.13	555.19	519.66	639.12	708.24	-	32.89	3.83	-27.17	-32.01	4.13	-28.01	0.05	-0.18	0.98	0.02	-0.29	0.96	00:00:20:22		Fixation
3263455017	SMP	1	4.28	3.68	607.29	390.56	565.81	522.28	637.83	705.67	-	32.89	3.83	-27.17	-32.01	4.12	-28.01	0.04	-0.18	0.98	0.02	-0.28	0.96	00:00:20:23		Fixation
3263488250	SMP	1	4.26	3.68	591.29	418.51	554.29	518.69	639.25	708.69	-	32.89	3.83	-27.17	-32.01	4.12	-28.01	0.05	-0.18	0.98	0.02	-0.29	0.96	00:00:21:00		Fixation
3263521514	SMP	1	4.14	3.84	590.67	397.76	550.15	520.80	634.59	702.33	-	32.88	3.84	-27.18	-32.01	4.12	-28.02	0.06	-0.18	0.98	0.02	-0.28	0.96	00:00:21:01		Blink
3263554779	SMP	1	4.26	3.88	595.38	393.18	556.67	517.22	635.87	701.30	-	32.88	3.84	-27.18	-32.01	4.12	-28.02	0.05	-0.18	0.98	0.02	-0.28	0.96	00:00:21:02		Blink
3263588134	SMP	1	4.26	3.92	599.51	383.55	558.14	518.09	636.50	696.85	-	32.88	3.84	-27.18	-32.01	4.12	-28.02	0.05	-0.18	0.98	0.02	-0.28	0.96	00:00:21:02		Blink
3263621398	SMP	1	4.28	0.00	598.18	384.86	557.71	516.74	636.63	696.58	-	32.88	3.84	-27.18	-32.00	4.11	-28.02	0.05	-0.18	0.98	0.02	-0.28	0.96	00:00:21:03		Blink
3263654632	SMP	1	4.26	3.92	596.20	382.27	557.31	513.70	636.29	693.94	-	32.88	3.84	-27.19	-32.00	4.11	-28.03	0.05	-0.17	0.98	0.02	-0.27	0.96	00:00:21:04		Blink
3263687896	SMP	1	4.30	3.80	597.32	408.68	558.56	515.92	642.24	702.39	-	32.88	3.85	-27.19	-32.00	4.11	-28.03	0.05	-0.18	0.98	0.02	-0.28	0.96	00:00:21:05		Blink
3263721160	SMP	1	4.20	3.78	624.13	299.11	552.68	511.32	647.04	700.50	-	32.88	3.85	-27.19	-32.00	4.11	-28.02	0.05	-0.17	0.98	0.01	-0.28	0.96	00:00:21:06		Blink
3263754516	SMP	1	4.28	2.20	623.12	345.72	566.81	510.66	635.55	801.63	-	32.88	3.85	-27.19	-32.00	4.11	-28.03	0.04	-0.17	0.98	0.02	-0.36	0.93	00:00:21:06		Blink
3263787750	SMP	1	4.28	2.88	629.41	328.93	563.58	512.00	649.16	761.85	-	32.88	3.85	-27.19	-32.00	4.11	-28.03	0.05	-0.17	0.98	0.01	-0.33	0.94	00:00:21:06		Blink
3263821014	SMP	1	4.38	4.36	588.83	376.31	571.15	511.01	611.20	716.09	-	32.88	3.85	-27.20	-32.00	4.11	-28.03	0.04	-0.17	0.98	0.04	-0.29	0.96	00:00:21:08		Blink
3263854278	SMP	1	4.28	0.00	573.96	400.74	565.28	513.97	601.13	736.89	-	32.88	3.86	-27.20	-32.00	4.11	-28.03	0.04	-0.18	0.98	0.05	-0.31	0.95	00:00:21:09		Blink
3263887634	SMP	1	4.38	0.00	576.02	395.42	568.08	511.79	601.50	733.90	-	32.88	3.86	-27.20	-31.99	4.12	-28.03	0.04	-0.17	0.98	0.05	-0.31	0.95	00:00:21:09		Blink
3263920898	SMP	1	4.36	3.70	592.38	371.47	568.81	512.53	615.93	709.15	-	32.88	3.86	-27.20	-31.99	4.12	-28.03	0.04	-0.17	0.98	0.04	-0.29	0.96	00:00:21:10		Blink
3263954162	SMP	1	4.32	3.98	605.62	184.76	553.73	354.59	645.33	693.18	-	32.88	3.86	-27.21	-31.99	4.11	-28.04	0.05	-0.04	1.00	0.02	-0.27	0.96	00:00:21:11		Blink
3263987396	SMP	1	4.30	3.96	607.89	389.53	564.80	513.66	646.40	692.13	-	32.88	3.86	-27.21	-31.99	4.11	-28.04	0.04	-0.17	0.98	0.01	-0.27	0.96	00:00:21:12		Blink
3264020629	SMP	1	4.34	3.92	610.15	400.86	568.00	512.54	649.39	695.77	-	32.88	3.87	-27.21	-31.99	4.11	-28.05	0.04	-0.17	0.98	0.01	-0.28	0.96	00:00:21:13		Saccade
3264054168	SMP	1	4.16	3.94	610.21	182.93	559.67	353.34	648.93	692.73	-	32.88	3.87	-27.21	-31.99	4.11	-28.05	0.05	-0.04	1.00	0.01	-0.27	0.96	00:00:21:13		Saccade
3264087249	SMP	1	4.34	3.60	640.21	305.61	570.59	512.62	661.71	714.18	-	32.88	3.87	-27.22	-31.98	4.11	-28.05	0.04	-0.17	0.98	0.00	-0.29	0.96	00:00:21:14		Saccade
3264120513	SMP	1	4.28	3.94	618.11	389.72	571.27	516.23	651.14	692.97	-	32.88	3.87	-27.22	-31.98	4.11	-28.06	0.04	-0.18	0.98	0.01	-0.27	0.96	00:00:21:15		Fixation
3264153900	SMP	1	4.34	3.90	620.15	402.99	571.99	515.44	655.82	693.96	-	32.87	3.88	-27.22	-31.98	4.10	-28.06	0.04	-0.18	0.98	0.01	-0.27	0.96	00:00:21:16		Fixation
3264187042	SMP	1	4.40	3.84	589.48	401.03	571.42	513.07	617.97	727.41	-	32.87	3.88	-27.22	-31.98	4.10	-28.06	0.04	-0.17	0.98	0.04	-0.30	0.95	00:00:21:17		Fixation
3264220367	SMP	1	4.44	2.86	596.57	402.49	578.81	515.50	618.42	731.74	-	32.87	3.88	-27.22	-31.98	4.10	-28.07	0.03	-0.18	0.98	0.04	-0.30	0.95	00:00:21:17		Saccade
3264253875	SMP	1	4.36	2.94	641.26	331.68	570.38	517.58	664.49	758.90	-	32.87	3.88	-27.22	-31.98	4.11	-28.07	0.04	-0.18	0.98	0.00	-0.33	0.95	00:00:21:18		Saccade
3264286895	SMP	1	4.32	3.78	643.88	304.72	573.36	517.94	664.74	705.66	-	32.87	3.89	-27.22	-31.97	4.10	-28.07	0.04	-0.18	0.98	0.00	-0.28	0.96	00:00:21:19		Saccade
3264320129	SMP	1	4.32	3.14	647.63	328.69	574.57	519.42	672.23	750.17	-	32.87	3.89	-27.22	-31.97	4.11	-28.07	0.04	-0.18	0.98	-0.01	-0.32	0.95	00:00:21:20		Saccade
3264353393	SMP	1	4.38	3.98	619.78	404.07	567.06	519.27	658.07	689.93	-	32.87	3.90	-27.22	-31.97	4.10	-28.08	0.04	-0.18	0.98	0.00	-0.27	0.96	00:00:21:21		Saccade
3264386779	SMP	1	4.44	2.20	599.67	392.47	580.41	515.55	618.51	726.11	-	32.87	3.90	-27.22	-31.97	4.11	-28.08	0.03	-0.18	0.98	0.04	-0.30	0.95	00:00:21:22		Saccade
3264420013	SMP	1	4.42	3.62	641.74	304.60	575.95	515.55	658.85	710.53	-	32.87	3.90	-27.23	-31.97	4.11	-28.08	0.03	-0.18	0.98	0.00	-0.29	0.96	00:00:21:22		Saccade
3264453247	SMP	1	4.46	3.72	649.12	301.46	586.41	515.41	663.28	706.95	-	32.87	3.90	-27.23	-31.96	4.10	-28.09	0.03	-0.18	0.98	0.00	-0.28	0.96	00:00:21:23		Saccade
3264486511	SMP	1	4.42	3.82	595.58	404.58	574.54	518.98	619.24	731.53	-	32.87	3.91	-27.23	-31.96	4.10	-28.09	0.04	-0.18	0.98	0.04	-0.30	0.95	00:00:22:00		Blink
3264519775	SMP	1	4.42	3.68	619.13	258.58	547.69	444.90	657.02	706.29	-	32.87	3.91	-27.23	-31.96	4.10	-28.09	0.06	-0.12	0.99	0.01	-0.28	0.96	00:00:22:01		Blink
3264553131	SMP	1	4.48	3.62	590.66	386.94	569.38	517.29	613.81	721.78	-	32.87	3.91	-27.23	-31.96	4.10	-28.09	0.04	-0.18	0.98	0.04	-0.30	0.95	00:00:22:01		Blink
3264586395	SMP	1	4.42	3.90	618.50	371.05	573.14	513.59	648.09	686.17	-	32.87	3.91	-27.23	-31.96	4.10	-28.10	0.04	-0.17	0.98	0.01	-0.27	0.96	00:00:22:02		Fixation
3264619628	SMP	1	4.40	4.00	615.69	377.53	566.01	517.49	650.18	684.70	-	32.87	3.92	-27.23	-31.96	4.10	-28.10	0.04	-0.18	0.98	0.01	-0.27	0.96	00:00:22:02		Fixation
3264652923	SMP	1	4.32	3.92	600.64	377.32	551.43	520.18	642.50	683.80	-	32.87	3.93	-27.23	-31.96	4.10	-28.10	0.06	-0.18	0.98	0.02	-0.27	0.96	00:00:22:04		Fixation
3264686187	SMP	1	4.42	3.94	603.70	378.94	557.28	515.72	644.81	684.11	-	32.87	3.93	-27.23	-31.96	4.10	-28.10	0.05	-0.18	0.98	0.02	-0.27	0.96	00:00:22:04		Fixation
3264719512	SMP	1	4.46	3.90	608.07	366.62	561.55	515.40	643.18	681.91	-	32.87	3.93	-27.23	-31.95	4.09	-28.11	0.05	-0.18	0.98	0.02	-0.26	0.96	00:00:22:05		Fixation
3264752777	SMP	1	4.46	3.86	612.01	355.75	567.03	516.27	639.73	681.65	-	32.87	3.93	-27.23	-31.95	4.09	-28.11	0.04	-0.18	0.98	0.02	-0.26	0.96	00:00:22:06		Fixation
3264786102	SMP	1	4.36	3.92	613.46	365.60	563.08	518.50	646.70	680.13	-	32.86	3.93	-27.24	-31.95	4.09	-28.11	0.05	-0.18	0.98	0.01	-0.26	0.96	00:00:22:07		Fixation
3264819274	SMP	1	4.46	3.80	606.78	394.06	558.71	517.03	650.35	686.61	-	32.86	3.94	-27.24	-31.95	4.09	-28.11	0.05	-0.18	0.98	0.01	-0.27	0.96	00:00:22:08		Saccade
3264852661	SMP	1	4.56	3.92	622.93	354.25	577.38	519.67	642.93	683.72	-	32.86	3.94	-27.24	-31.95	4.09	-28.12	0.03	-0.18	0.98	0.02	-0.27	0.96	00:00:22:09		Saccade
3264885925	SMP	1	4.46	3.92	607.72	370.58	558.59	517.25	645.48	680.63	-	32.86	3.94	-27.24	-31.95	4.09	-28.12	0.05	-0.18	0.98	0.02	-0.26	0.96	00:00:22:09		Fixation
3264919128	SMP	1	4.54	3.86	618.47	376.74	568.40	518.67	650.61	685.91	-	32.86	3.94	-27.24	-31.95	4.09	-28.12	0.04	-0.18	0.98	0.01	-0.27	0.96	00:00:22:10		Fixation
3264952392	SMP	1	4.38	3.92	622.06	364.88	571.57	520.51	648.88	683.35	-	32.86	3.94	-27.25	-31.95	4.08	-28.12	0.04	-0.18	0.98	0.01	-0.27	0.96	00:00:22:11		Fixation
3264985748	SMP	1	4.52	3.86	622.17	379.01	571.17	520.71	651.99	688.43	-	32.86	3.95	-27.25	-31.95	4.08	-28.13	0.04	-0.18	0.98	0.01	-0.27	0.96	00:00:22:12		Saccade
3265019012	SMP	1	4.50	3.96	612.51	386.44	561.38	516.30	653.82	680.59	-	32.86	3.95	-27.25	-31.94	4.08	-28.13	0.05	-0.18	0.98	0.01	-0.26	0.96	00:00:22:13		Saccade
3265052276	SMP	1	4.50	3.96	624.35	368.63	569.94	522.34	653.28	681.28	-	32.86	3.96	-27.25	-31.94	4.08	-28.13	0.04	-0.18	0.98	0.01	-0.26	0.96	00:00:22:13		Saccade
3265085510	SMP	1	4.50	3.82	637.55	368.14	581.46	526.47	658.25	684.60	-	32.86	3.96	-27.25	-31.94	4.07	-28.13	0.03	-0.19	0.98	0.00	-0.27	0.96	00:00:22:14		Fixation
3265118774	SMP	1	4.58	3.88	633.98	364.93	580.97	520.20	656.50	681.85	-	32.86	3.97	-27.25	-31.94	4.07	-28.14	0.03	-0.18	0.98	0.01	-0.26	0.96	00:00:22:15		Fixation
3265152008	SMP	1	4.52	3.96	629.49	361.97	576.17	521.52	653.80	680.18	-	32.87	3.97	-27.26	-31.94	4.07	-28.14	0.03	-0.18	0.98	0.01	-0.26	0.96	00:00:22:16		Fixation
3265185485	SMP	1	4.62	4.00	629.79	360.13	576.45	522.37	653.24	679.91	-	32.87	3.98	-27.26	-31.94	4.07	-28.14	0.03	-0.18	0.98	0.01	-0.26	0.96	00:00:22:17		Fixation
3265218658	SMP	1	4.52	3.84	620.21	400.97	564.62	521.82	659.31	686.25	-	32.87	3.98	-27.26	-31.94	4.07	-28.15	0.04	-0.18	0.98	0.00	-0.27	0.96	00:00:22:18		Fixation
3265251861	SMP	1	4.46	3.84	639.65	294.74	565.29	518.00	663.21	683.79	-	32.87	3.98	-27.26	-31.93	4.06	-28.15	0.04	-0.18	0.98	0.00	-0.27	0.96	00:00:22:18		Fixation
3265285156	SMP	1	4.52	3.96	628.05	360.81	571.96	523.29	654.73	676.85	-	32.87	3.98	-27.26	-31.93	4.06	-28.15	0.04	-0.18	0.98	0.01	-0.26	0.97	00:00:22:19		Fixation
3265318481	SMP	1	4.54	3.84	630.08	368.98	577.63	521.93	654.23	684.91	-	32.87	3.99	-27.26	-31.93	4.06	-28.16	0.03	-0.18	0.98	0.01	-0.27	0.96	00:00:22:20		Fixation
3265351959	SMP	1	4.50	4.00	628.61	356.53	573.44	521.33	654.48	674.62	-	32.87	3.99	-27.25	-31.93	4.06	-28.16	0.04	-0.18	0.98	0.01	-0.26	0.97	00:00:22:21		Fixation
3265385162	SMP	1	4.54	3.98	628.69	369.33	570.10	522.16	659.39	675.53	-	32.87	3.99	-27.25	-31.93	4.05	-28.16	0.04	-0.18	0.98	0.00	-0.26	0.97	00:00:22:21		Fixation
3265418395	SMP	1	4.46	3.70	631.59	382.08	577.50	519.08	659.70	685.50	-	32.87	4.00	-27.25	-31.93	4.05	-28.16	0.03	-0.18	0.98	0.00	-0.27	0.96	00:00:22:22		Saccade
3265451507	SMP	1	4.52	3.98	632.27	349.24	575.71	521.95	655.94	670.17	-	32.87	4.00	-27.26	-31.93	4.05	-28.17	0.03	-0.18	0.98	0.01	-0.25	0.97	00:00:22:22		Saccade
3265484924	SMP	1	4.46	3.94	634.03	352.50	578.88	523.29	655.34	674.74	-	32.87	4.00	-27.26	-31.93	4.05	-28.17	0.03	-0.18	0.98	0.01	-0.26	0.97	00:00:23:00		Fixation
3265518127	SMP	1	4.54	3.92	631.49	352.39	576.52	521.55	654.85	673.40	-	32.87	4.00	-27.26	-31.92	4.05	-28.17	0.03	-0.18	0.98	0.01	-0.26	0.97	00:00:23:00		Fixation
3265551391	SMP	1	4.38	3.86	631.86	358.58	573.56	526.57	656.51	675.83	-	32.87	4.01	-27.26	-31.92	4.05	-28.17	0.04	-0.19	0.98	0.01	-0.26	0.97	00:00:23:01		Fixation
3265584625	SMP	1	4.36	3.90	623.68	364.34	563.74	524.17	656.80	671.97	-	32.87	4.01	-27.26	-31.92	4.04	-28.18	0.05	-0.18	0.98	0.01	-0.26	0.97	00:00:23:02		Fixation
3265617919	SMP	1	4.30	3.82	616.86	370.42	556.72	523.57	656.06	670.39	-	32.87	4.01	-27.26	-31.92	4.04	-28.18	0.05	-0.18	0.98	0.01	-0.26	0.97	00:00:23:03		Fixation
3265651245	SMP	1	4.34	3.96	628.94	352.07	569.14	525.46	656.04	669.31	-	32.87	4.01	-27.26	-31.92	4.04	-28.18	0.04	-0.18	0.98	0.01	-0.25	0.97	00:00:23:04		Fixation
3265684509	SMP	1	4.42	3.82	626.77	351.51	570.02	520.85	654.60	669.25	-	32.87	4.02	-27.27	-31.92	4.04	-28.18	0.04	-0.18	0.98	0.01	-0.25	0.97	00:00:23:05		Fixation
3265717864	SMP	1	4.34	3.78	634.47	352.44	574.07	524.49	659.84	668.70	-	32.87	4.02	-27.27	-31.92	4.04	-28.19	0.04	-0.18	0.98	0.00	-0.25	0.97	00:00:23:05		Fixation
3265751007	SMP	1	4.30	3.88	628.22	361.51	564.91	524.24	661.39	666.32	-	32.87	4.02	-27.27	-31.92	4.03	-28.19	0.04	-0.18	0.98	0.00	-0.25	0.97	00:00:23:06		Fixation
3265784271	SMP	1	4.28	3.86	622.13	360.48	560.16	524.06	657.54	666.39	-	32.86	4.02	-27.27	-31.92	4.03	-28.19	0.05	-0.18	0.98	0.00	-0.25	0.97	00:00:23:07		Fixation
