## [BeGaze]
## Converted from:	E:\Aware HOme\aware home recording unit 11-17\AwareHomeGazeStudy-RecordingUnit\p19b-[f36593db-d331-440c-9998-3f3df3ab1012]\p19b-4-unified.smi
## Date:	04.11.2015 10:37:04
## Version:	BeGaze 3.4.46
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Stimulus:	p19b-4-recording.avi
## Number of Samples:	24042
## Reversed:	none
## [Run]
## Subject:	p19b-4-unified
## Description:	Run011
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, POR, AOI, EYEPOSITION, GAZEVECTOR, FRAMECOUNTER
##
Time	Type	Trial	L Pupil Diameter [mm]	R Pupil Diameter [mm]	B POR X [px]	B POR Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	B AOI Hit	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1	B Event Info
6731032836	SMP	1	5.20	5.02	541.00	787.78	702.82	715.94	530.46	746.94	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.07	-0.34	0.94	0.11	-0.31	0.94	00:03:11:10		Fixation
6731066070	SMP	1	5.12	5.14	542.98	785.78	704.90	722.00	532.96	735.84	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.08	-0.34	0.94	0.11	-0.31	0.95	00:03:11:10		Saccade
6731099334	SMP	1	5.24	5.08	544.56	774.38	704.97	705.97	534.08	734.25	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.08	-0.33	0.94	0.11	-0.30	0.95	00:03:11:11		Saccade
6731132598	SMP	1	5.18	5.02	545.05	771.54	703.40	708.65	536.31	728.26	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.07	-0.33	0.94	0.11	-0.30	0.95	00:03:11:12		Fixation
6731165832	SMP	1	5.20	5.04	548.74	766.62	708.75	704.76	538.49	720.92	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.08	-0.33	0.94	0.11	-0.29	0.95	00:03:11:13		Fixation
6731199218	SMP	1	5.20	5.12	552.53	761.02	709.58	699.89	544.20	719.47	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.08	-0.32	0.94	0.10	-0.29	0.95	00:03:11:14		Fixation
6731232452	SMP	1	5.24	5.02	554.94	757.48	710.96	694.67	547.03	719.86	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.08	-0.32	0.94	0.10	-0.29	0.95	00:03:11:15		Fixation
6731265716	SMP	1	5.22	5.06	557.53	754.24	712.29	693.81	550.62	716.15	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.08	-0.32	0.94	0.10	-0.29	0.95	00:03:11:15		Saccade
6731298950	SMP	1	5.20	5.04	566.16	758.27	722.01	695.50	559.20	721.04	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.09	-0.32	0.94	0.09	-0.30	0.95	00:03:11:16		Saccade
6731332214	SMP	1	5.20	5.08	567.73	758.46	722.87	700.30	561.85	716.52	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.09	-0.32	0.94	0.09	-0.29	0.95	00:03:11:17		Fixation
6731365600	SMP	1	5.24	5.14	571.17	757.13	724.48	697.59	566.76	719.76	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.09	-0.32	0.94	0.08	-0.29	0.95	00:03:11:18		Fixation
6731398834	SMP	1	5.22	5.18	575.00	756.75	728.60	700.54	570.87	714.86	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.10	-0.32	0.94	0.08	-0.29	0.95	00:03:11:18		Fixation
6731432098	SMP	1	5.26	5.14	580.68	753.74	732.10	694.31	578.16	719.56	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.10	-0.32	0.94	0.07	-0.29	0.95	00:03:11:19		Saccade
6731465332	SMP	1	5.26	4.94	563.27	771.87	713.82	708.87	562.03	738.91	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.08	-0.33	0.94	0.09	-0.31	0.95	00:03:11:20		Saccade
6731498718	SMP	1	5.22	5.18	549.03	790.51	708.31	724.40	541.62	746.42	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.08	-0.34	0.94	0.10	-0.31	0.94	00:03:11:21		Saccade
6731531982	SMP	1	5.06	5.16	551.69	804.73	712.40	739.61	545.06	754.63	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.08	-0.36	0.93	0.10	-0.32	0.94	00:03:11:22		Fixation
6731565216	SMP	1	5.20	5.18	554.84	801.31	717.89	733.59	545.89	752.22	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.09	-0.35	0.93	0.10	-0.32	0.94	00:03:11:22		Fixation
6731598480	SMP	1	5.22	5.04	559.19	803.90	719.69	733.24	552.59	761.26	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.09	-0.35	0.93	0.09	-0.33	0.94	00:03:11:23		Fixation
6731631713	SMP	1	5.16	5.04	560.00	808.64	721.24	738.65	553.41	763.52	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.09	-0.35	0.93	0.09	-0.33	0.94	00:03:12:00		Saccade
6731665100	SMP	1	5.22	5.16	564.21	799.02	722.12	731.95	559.76	756.89	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.09	-0.35	0.93	0.09	-0.32	0.94	00:03:12:01		Saccade
6731698333	SMP	1	5.32	5.14	567.67	794.00	725.81	726.66	562.66	752.85	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.09	-0.35	0.93	0.08	-0.32	0.94	00:03:12:01		Fixation
6731731628	SMP	1	5.02	5.12	573.64	797.87	732.24	737.56	569.84	745.91	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.10	-0.35	0.93	0.08	-0.31	0.95	00:03:12:02		Fixation
6731764831	SMP	1	5.24	5.10	580.12	780.00	733.48	715.24	578.64	744.94	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.10	-0.34	0.94	0.07	-0.31	0.95	00:03:12:03		Fixation
6731798095	SMP	1	5.22	5.18	586.57	771.62	747.12	702.67	578.11	733.53	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.11	-0.33	0.94	0.07	-0.31	0.95	00:03:12:04		Fixation
6731831481	SMP	1	5.30	5.18	593.36	762.00	757.13	691.61	581.25	723.27	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.12	-0.32	0.94	0.07	-0.30	0.95	00:03:12:05		Fixation
6731864715	SMP	1	5.20	5.18	600.85	751.07	765.30	683.06	587.37	711.25	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.13	-0.31	0.94	0.06	-0.29	0.96	00:03:12:06		Fixation
6731897949	SMP	1	5.24	5.10	614.43	739.45	781.73	669.99	597.54	700.02	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.14	-0.30	0.94	0.06	-0.28	0.96	00:03:12:06		Saccade
6731931213	SMP	1	5.20	4.86	671.54	700.16	843.40	626.16	647.33	667.31	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.19	-0.26	0.95	0.01	-0.25	0.97	00:03:12:07		Saccade
6731964477	SMP	1	5.38	5.04	683.75	670.79	854.83	598.65	656.82	642.08	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.20	-0.24	0.95	0.01	-0.23	0.97	00:03:12:08		Fixation
6731997833	SMP	1	5.38	5.06	684.23	665.88	852.77	598.91	659.72	636.43	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.20	-0.24	0.95	0.00	-0.23	0.97	00:03:12:09		Fixation
6732031158	SMP	1	5.26	5.02	681.34	660.18	847.97	589.64	657.69	636.18	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.19	-0.23	0.95	0.01	-0.23	0.97	00:03:12:10		Fixation
6732064422	SMP	1	5.40	5.16	679.43	656.52	847.84	587.59	653.36	630.14	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.19	-0.23	0.95	0.01	-0.22	0.97	00:03:12:10		Fixation
6732097595	SMP	1	5.34	4.84	683.12	618.93	845.94	590.37	655.13	525.79	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.19	-0.23	0.95	0.01	-0.13	0.99	00:03:12:11		Saccade
6732130981	SMP	1	5.24	4.96	645.58	721.26	826.23	628.76	613.28	688.39	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.18	-0.26	0.95	0.04	-0.27	0.96	00:03:12:12		Saccade
6732164215	SMP	1	5.22	4.90	648.20	734.66	830.09	640.47	616.35	699.50	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.18	-0.27	0.95	0.04	-0.28	0.96	00:03:12:13		Fixation
6732197479	SMP	1	5.22	4.94	648.24	732.81	830.05	641.93	616.45	696.08	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.18	-0.27	0.94	0.04	-0.28	0.96	00:03:12:14		Fixation
6732230712	SMP	1	5.14	4.92	649.19	724.88	827.59	634.37	619.82	692.41	-	34.43	3.94	-37.02	-32.46	5.68	-32.91	-0.18	-0.27	0.95	0.04	-0.27	0.96	00:03:12:14		Fixation
6732263977	SMP	1	4.80	4.82	648.64	733.41	827.58	649.57	620.23	694.75	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.18	-0.28	0.94	0.04	-0.27	0.96	00:03:12:15		Fixation
6732297332	SMP	1	4.94	4.72	650.23	728.39	826.05	636.12	623.83	698.70	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.18	-0.27	0.95	0.03	-0.28	0.96	00:03:12:16		Fixation
6732330596	SMP	1	4.82	4.66	653.71	726.79	831.04	639.90	626.00	692.93	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.18	-0.27	0.95	0.03	-0.27	0.96	00:03:12:17		Fixation
6732363861	SMP	1	4.78	4.64	660.81	726.96	837.38	640.26	634.13	693.81	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.19	-0.27	0.94	0.03	-0.27	0.96	00:03:12:18		Fixation
6732397094	SMP	1	4.78	4.60	644.12	742.01	826.76	649.91	612.55	703.69	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.18	-0.28	0.94	0.04	-0.28	0.96	00:03:12:18		Saccade
6732430328	SMP	1	4.68	4.38	642.22	768.93	823.12	660.58	614.80	736.09	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.17	-0.29	0.94	0.04	-0.31	0.95	00:03:12:19		Saccade
6732463745	SMP	1	4.64	4.58	643.14	753.38	826.51	657.39	612.05	714.83	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.18	-0.29	0.94	0.04	-0.29	0.96	00:03:12:20		Fixation
6732496978	SMP	1	4.64	4.46	648.46	749.70	828.02	654.66	620.87	714.88	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.18	-0.28	0.94	0.04	-0.29	0.96	00:03:12:21		Fixation
6732530212	SMP	1	4.60	4.56	651.54	743.99	832.93	650.86	621.54	707.27	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.18	-0.28	0.94	0.04	-0.29	0.96	00:03:12:21		Fixation
6732563476	SMP	1	4.46	4.52	653.45	743.39	835.40	656.57	623.26	702.14	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.18	-0.29	0.94	0.03	-0.28	0.96	00:03:12:22		Fixation
6732596710	SMP	1	4.60	4.40	656.79	738.02	833.23	649.81	631.51	704.19	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.18	-0.28	0.94	0.03	-0.28	0.96	00:03:12:23		Fixation
6732630096	SMP	1	4.60	4.44	658.49	738.27	836.41	649.81	631.75	703.13	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.18	-0.28	0.94	0.03	-0.28	0.96	00:03:13:00		Fixation
6732663360	SMP	1	4.42	4.42	662.27	735.55	840.49	647.03	634.98	700.62	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.19	-0.28	0.94	0.02	-0.28	0.96	00:03:13:01		Fixation
6732696594	SMP	1	4.56	4.40	663.05	731.92	842.02	646.07	634.70	695.11	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.19	-0.28	0.94	0.02	-0.28	0.96	00:03:13:01		Saccade
6732729888	SMP	1	4.40	4.30	685.00	752.99	866.84	659.46	656.57	715.23	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.21	-0.29	0.94	0.01	-0.29	0.96	00:03:13:02		Saccade
6732763092	SMP	1	4.46	4.24	686.42	755.33	868.23	664.89	658.68	715.43	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.21	-0.29	0.93	0.00	-0.29	0.96	00:03:13:03		Saccade
6732796478	SMP	1	4.40	4.28	683.87	748.43	863.94	663.79	657.42	707.51	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.21	-0.29	0.93	0.01	-0.29	0.96	00:03:13:04		Fixation
6732829742	SMP	1	4.38	4.34	684.11	746.90	863.14	664.37	658.75	705.84	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.21	-0.29	0.93	0.00	-0.28	0.96	00:03:13:05		Fixation
6732862976	SMP	1	4.40	4.24	683.42	741.60	861.53	657.58	658.17	703.44	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.20	-0.29	0.94	0.00	-0.28	0.96	00:03:13:06		Fixation
6732896209	SMP	1	4.40	4.26	685.14	741.31	862.99	661.13	660.49	700.70	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.21	-0.29	0.94	0.00	-0.28	0.96	00:03:13:06		Fixation
6732929595	SMP	1	4.38	4.24	683.93	739.82	862.38	657.57	658.21	700.29	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.20	-0.29	0.94	0.00	-0.28	0.96	00:03:13:07		Fixation
6732962860	SMP	1	4.36	4.24	684.98	739.08	861.29	658.51	661.66	700.87	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.20	-0.29	0.94	0.00	-0.28	0.96	00:03:13:08		Fixation
6732996093	SMP	1	4.26	4.18	687.78	741.78	865.73	660.59	663.13	701.85	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.21	-0.29	0.94	0.00	-0.28	0.96	00:03:13:09		Fixation
6733029357	SMP	1	4.30	4.22	686.61	741.36	863.26	663.90	663.55	700.01	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.21	-0.29	0.93	0.00	-0.28	0.96	00:03:13:10		Fixation
6733062591	SMP	1	4.28	4.22	687.00	734.04	862.49	657.32	664.23	694.58	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.21	-0.28	0.94	0.00	-0.28	0.96	00:03:13:10		Fixation
6733095977	SMP	1	4.28	4.14	687.35	738.45	863.21	659.98	664.69	699.31	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.21	-0.29	0.94	0.00	-0.28	0.96	00:03:13:11		Fixation
6733129211	SMP	1	4.24	4.18	683.79	732.13	858.17	658.02	661.97	691.96	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.20	-0.29	0.94	0.00	-0.27	0.96	00:03:13:12		Fixation
6733162475	SMP	1	4.20	4.14	682.28	693.12	854.94	620.44	656.77	659.73	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.20	-0.26	0.95	0.01	-0.25	0.97	00:03:13:13		Fixation
6733195739	SMP	1	4.02	4.12	680.71	697.36	851.05	631.69	658.65	659.59	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.20	-0.27	0.94	0.00	-0.25	0.97	00:03:13:14		Fixation
6733228973	SMP	1	4.18	3.86	680.61	700.54	847.92	625.59	661.69	673.21	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.19	-0.26	0.95	0.00	-0.26	0.97	00:03:13:14		Fixation
6733262359	SMP	1	4.22	4.04	676.63	691.95	843.05	626.35	657.82	659.40	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.19	-0.26	0.95	0.00	-0.25	0.97	00:03:13:15		Fixation
6733295593	SMP	1	4.16	4.02	678.12	688.42	844.92	622.43	658.48	656.38	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.19	-0.26	0.95	0.00	-0.24	0.97	00:03:13:16		Fixation
6733328857	SMP	1	4.18	4.02	677.54	687.64	843.98	622.35	658.17	655.49	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.19	-0.26	0.95	0.00	-0.24	0.97	00:03:13:17		Fixation
6733362091	SMP	1	4.10	4.00	677.87	685.76	842.98	623.84	659.84	652.21	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.19	-0.26	0.95	0.00	-0.24	0.97	00:03:13:17		Saccade
6733395355	SMP	1	3.98	3.78	693.77	703.59	860.10	637.58	677.81	670.43	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.20	-0.27	0.94	-0.01	-0.26	0.97	00:03:13:18		Saccade
6733428710	SMP	1	4.04	3.92	713.89	715.46	885.96	647.35	694.33	676.36	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.22	-0.28	0.93	-0.03	-0.26	0.97	00:03:13:19		Fixation
6733461975	SMP	1	4.02	3.84	718.48	714.70	889.22	649.43	700.81	674.78	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.23	-0.28	0.93	-0.03	-0.26	0.97	00:03:13:20		Fixation
6733495239	SMP	1	4.06	3.88	720.36	711.16	888.73	645.20	705.10	675.63	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.23	-0.27	0.93	-0.04	-0.26	0.97	00:03:13:20		Blink
6733528472	SMP	1	4.02	3.90	723.03	708.54	892.82	645.37	705.97	668.81	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.23	-0.27	0.93	-0.04	-0.25	0.97	00:03:13:21		Blink
6733561706	SMP	1	3.84	3.72	681.57	702.75	840.51	645.15	673.15	669.75	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.19	-0.28	0.94	-0.01	-0.25	0.97	00:03:13:22		Blink
6733595092	SMP	1	3.30	3.72	579.48	709.27	729.45	670.46	576.41	645.13	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.10	-0.30	0.95	0.07	-0.23	0.97	00:03:13:23		Blink
6733628326	SMP	1	0.00	0.00	NaN	NaN	0.00	0.00	0.00	0.00	-	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	00:03:14:00		Blink
6733661621	SMP	1	0.00	0.00	180876.19	187368.72	0.00	0.00	-5542.66	-5465.99	-	0.00	0.00	0.00	-32.46	5.69	-32.91	0.00	0.00	0.00	-0.71	-0.67	-0.21	00:03:14:01		Blink
6733694915	SMP	1	3.94	3.30	1127.80	416.73	974.71	281.58	948.69	346.96	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.29	0.02	0.96	-0.24	0.02	0.97	00:03:14:02		Blink
6733728271	SMP	1	3.76	3.76	885.55	123.29	923.26	137.57	958.40	140.97	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.24	0.13	0.96	-0.24	0.18	0.95	00:03:14:02		Blink
6733761505	SMP	1	4.00	3.70	828.11	39.80	815.77	49.61	924.74	77.32	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.16	0.20	0.97	-0.21	0.23	0.95	00:03:14:03		Blink
6733794738	SMP	1	3.82	3.64	800.54	73.86	767.77	93.08	917.53	100.53	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.12	0.17	0.98	-0.20	0.21	0.96	00:03:14:04		Blink
6733827972	SMP	1	3.92	3.70	771.37	116.67	726.67	130.09	901.50	146.14	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.09	0.14	0.99	-0.19	0.18	0.96	00:03:14:05		Saccade
6733861206	SMP	1	3.82	3.66	739.76	160.83	687.45	179.38	878.82	182.06	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.06	0.10	0.99	-0.18	0.15	0.97	00:03:14:05		Saccade
6733894592	SMP	1	3.80	3.80	710.60	199.54	650.33	213.51	858.53	222.70	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.03	0.08	1.00	-0.16	0.12	0.98	00:03:14:06		Fixation
6733927856	SMP	1	3.82	3.80	689.36	232.79	622.84	249.02	845.12	251.22	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	-0.01	0.05	1.00	-0.15	0.10	0.98	00:03:14:07		Fixation
6733961090	SMP	1	3.84	3.82	669.50	266.94	600.93	288.22	829.34	277.48	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	0.01	0.02	1.00	-0.14	0.08	0.99	00:03:14:08		Fixation
6733994354	SMP	1	3.98	3.80	649.51	286.26	572.44	308.19	817.56	295.16	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	0.04	0.00	1.00	-0.13	0.06	0.99	00:03:14:09		Fixation
6734027709	SMP	1	3.84	3.80	637.81	299.47	557.70	323.28	809.08	305.59	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	0.05	-0.01	1.00	-0.12	0.05	0.99	00:03:14:09		Fixation
6734060974	SMP	1	3.80	3.78	620.27	336.60	540.99	364.17	793.61	335.45	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	0.06	-0.05	1.00	-0.11	0.03	0.99	00:03:14:10		Saccade
6734094207	SMP	1	3.94	3.84	605.15	427.33	545.65	445.70	769.59	425.37	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	0.06	-0.12	0.99	-0.09	-0.05	0.99	00:03:14:11		Saccade
6734127471	SMP	1	3.94	3.80	591.26	438.04	524.63	468.24	762.45	423.50	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	0.08	-0.14	0.99	-0.08	-0.05	1.00	00:03:14:12		Saccade
6734160736	SMP	1	3.92	3.88	576.32	437.78	506.08	473.51	748.76	418.15	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	0.09	-0.14	0.99	-0.07	-0.04	1.00	00:03:14:13		Fixation
6734193969	SMP	1	3.94	3.80	560.68	434.60	482.99	471.79	737.72	414.51	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	0.11	-0.14	0.98	-0.06	-0.04	1.00	00:03:14:13		Fixation
6734227355	SMP	1	3.92	3.80	549.18	434.09	465.69	474.19	730.29	411.61	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	0.13	-0.14	0.98	-0.06	-0.04	1.00	00:03:14:14		Fixation
6734260620	SMP	1	3.92	3.84	537.97	428.54	450.31	472.71	720.80	402.99	-	34.43	3.94	-37.02	-32.46	5.69	-32.91	0.14	-0.14	0.98	-0.05	-0.03	1.00	00:03:14:15		Fixation
6734293853	SMP	1	3.94	3.84	526.57	429.08	434.78	477.73	712.03	399.36	-	34.43	3.94	-37.03	-32.46	5.69	-32.91	0.15	-0.14	0.98	-0.04	-0.03	1.00	00:03:14:16		Fixation
6734327087	SMP	1	3.96	3.90	516.36	426.04	422.03	479.53	702.49	392.09	-	34.43	3.94	-37.03	-32.46	5.69	-32.91	0.16	-0.14	0.98	-0.03	-0.02	1.00	00:03:14:16		Fixation
6734360473	SMP	1	3.96	3.84	508.58	428.08	408.01	479.79	700.23	396.14	-	34.43	3.94	-37.03	-32.46	5.69	-32.91	0.18	-0.14	0.97	-0.03	-0.02	1.00	00:03:14:17		Fixation
6734393707	SMP	1	3.92	3.92	497.43	425.53	396.77	480.61	687.13	390.77	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.18	-0.14	0.97	-0.02	-0.02	1.00	00:03:14:18		Fixation
6734426971	SMP	1	3.98	3.88	490.87	424.48	383.42	480.80	686.50	388.98	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.20	-0.14	0.97	-0.02	-0.02	1.00	00:03:14:19		Fixation
6734460235	SMP	1	3.92	3.92	490.36	418.83	382.59	474.41	685.37	384.80	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.20	-0.14	0.97	-0.02	-0.01	1.00	00:03:14:20		Saccade
6734493499	SMP	1	3.98	3.84	479.03	398.28	364.22	454.31	676.58	366.87	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.21	-0.12	0.97	-0.01	0.00	1.00	00:03:14:21		Saccade
6734526855	SMP	1	4.00	3.84	477.66	396.71	360.35	454.04	677.39	364.29	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.21	-0.12	0.97	-0.01	0.00	1.00	00:03:14:21		Fixation
6734560089	SMP	1	3.92	3.90	468.98	397.08	348.45	457.41	670.90	361.94	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.22	-0.12	0.97	-0.01	0.01	1.00	00:03:14:22		Fixation
6734593353	SMP	1	4.00	3.86	468.80	392.01	347.26	451.90	670.97	357.97	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.22	-0.12	0.97	-0.01	0.01	1.00	00:03:14:23		Fixation
6734626617	SMP	1	4.02	3.90	467.72	392.68	345.01	449.98	670.99	361.28	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.23	-0.12	0.97	-0.01	0.01	1.00	00:03:15:00		Saccade
6734659881	SMP	1	3.92	3.82	467.60	372.09	343.77	430.00	668.92	342.65	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.23	-0.10	0.97	0.00	0.02	1.00	00:03:15:01		Saccade
6734693206	SMP	1	3.90	3.80	469.91	352.31	341.81	412.78	673.07	322.80	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.23	-0.09	0.97	-0.01	0.04	1.00	00:03:15:01		Fixation
6734726470	SMP	1	3.88	3.82	468.91	353.71	338.04	416.25	675.08	322.03	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.23	-0.09	0.97	-0.01	0.04	1.00	00:03:15:02		Fixation
6734759735	SMP	1	3.88	3.86	472.64	353.57	342.33	415.81	678.74	322.08	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.23	-0.09	0.97	-0.01	0.04	1.00	00:03:15:03		Fixation
6734792999	SMP	1	4.00	3.84	473.86	349.34	338.20	412.86	685.10	317.22	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.23	-0.09	0.97	-0.02	0.04	1.00	00:03:15:04		Fixation
6734826232	SMP	1	4.00	3.92	473.55	346.90	339.24	410.18	682.96	315.30	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.23	-0.08	0.97	-0.02	0.05	1.00	00:03:15:05		Fixation
6734859588	SMP	1	4.02	3.88	475.08	347.41	340.54	411.29	685.05	315.09	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.23	-0.09	0.97	-0.02	0.05	1.00	00:03:15:05		Saccade
6734892852	SMP	1	3.96	3.82	477.08	339.18	342.68	408.36	686.06	302.39	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.23	-0.08	0.97	-0.02	0.06	1.00	00:03:15:06		Saccade
6734926086	SMP	1	3.94	3.82	483.33	335.98	349.45	400.75	692.08	303.85	-	34.43	3.94	-37.03	-32.46	5.69	-32.92	0.22	-0.08	0.97	-0.02	0.06	1.00	00:03:15:07		Saccade
