## [BeGaze]
## Converted from:	E:\Aware HOme\aware home recording unit 11-17\AwareHomeGazeStudy-RecordingUnit\p10r2-[5a4d6e31-b950-41db-b419-d90afb4d4ac7]\p10r2-2-unified.smi
## Date:	04.11.2015 10:37:04
## Version:	BeGaze 3.4.46
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Stimulus:	p10r2-2-recording.avi
## Number of Samples:	14520
## Reversed:	none
## [Run]
## Subject:	p10r2-2-unified
## Description:	Run003
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, POR, AOI, EYEPOSITION, GAZEVECTOR, FRAMECOUNTER
##
Time	Type	Trial	L Pupil Diameter [mm]	R Pupil Diameter [mm]	B POR X [px]	B POR Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	B AOI Hit	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1	B Event Info
2855622222	SMP	1	0.00	0.00	NaN	NaN	0.00	0.00	0.00	0.00	-	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	00:02:18:02		Blink
2855655456	SMP	1	0.00	4.30	1217.25	254.06	0.00	0.00	1102.89	294.74	-	0.00	0.00	0.00	-29.79	2.27	-26.42	0.00	0.00	0.00	-0.35	0.06	0.93	00:02:18:03		Blink
2855688842	SMP	1	6.04	4.82	1209.77	327.05	1286.68	297.56	1085.26	204.13	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.49	0.01	0.87	-0.33	0.13	0.93	00:02:18:03		Blink
2855721954	SMP	1	5.72	4.78	1653.79	49.58	1676.20	-283.60	1056.15	212.67	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.60	0.33	0.73	-0.31	0.13	0.94	00:02:18:04		Blink
2855755340	SMP	1	5.56	4.86	1161.82	230.68	1232.09	78.10	951.42	218.04	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.44	0.17	0.88	-0.24	0.12	0.96	00:02:18:05		Blink
2855788726	SMP	1	5.48	4.94	993.50	293.27	1078.70	155.13	821.36	254.43	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.35	0.12	0.93	-0.13	0.10	0.99	00:02:18:05		Blink
2855821838	SMP	1	5.56	5.08	910.00	337.30	997.40	201.97	766.06	289.24	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.30	0.08	0.95	-0.09	0.07	0.99	00:02:18:06		Blink
2855855102	SMP	1	5.50	5.24	856.00	349.27	946.63	206.25	735.17	324.10	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.26	0.08	0.96	-0.06	0.04	1.00	00:02:18:07		Fixation
2855888458	SMP	1	5.48	5.30	812.87	372.71	905.20	228.20	701.73	346.83	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.23	0.07	0.97	-0.03	0.02	1.00	00:02:18:08		Fixation
2855921691	SMP	1	5.50	5.28	816.75	376.24	905.07	235.82	708.25	344.83	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.23	0.06	0.97	-0.04	0.02	1.00	00:02:18:09		Fixation
2855954956	SMP	1	5.32	5.30	797.18	366.45	884.06	220.60	697.23	353.89	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.22	0.07	0.97	-0.03	0.02	1.00	00:02:18:09		Fixation
2855988189	SMP	1	5.40	5.34	789.34	373.69	879.46	225.29	687.46	359.67	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.21	0.07	0.97	-0.02	0.01	1.00	00:02:18:10		Fixation
2856021453	SMP	1	5.40	5.18	768.37	382.71	859.27	239.89	668.97	360.57	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.20	0.06	0.98	-0.01	0.01	1.00	00:02:18:11		Fixation
2856054840	SMP	1	5.36	5.16	752.47	385.93	839.52	247.56	660.05	362.83	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.18	0.05	0.98	0.00	0.01	1.00	00:02:18:12		Fixation
2856088104	SMP	1	5.28	5.18	744.24	392.13	832.17	251.41	652.88	370.39	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.18	0.05	0.98	0.01	0.00	1.00	00:02:18:13		Fixation
2856121337	SMP	1	5.18	5.14	731.94	388.64	822.32	246.70	640.20	369.83	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.17	0.05	0.98	0.02	0.00	1.00	00:02:18:14		Fixation
2856154693	SMP	1	5.14	5.08	725.28	391.72	814.57	251.98	635.74	370.94	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.16	0.05	0.99	0.02	0.00	1.00	00:02:18:15		Fixation
2856187835	SMP	1	5.14	5.04	716.67	395.78	803.69	256.58	631.10	376.17	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.16	0.04	0.99	0.03	0.00	1.00	00:02:18:15		Fixation
2856221221	SMP	1	5.08	4.98	719.54	395.09	806.47	257.43	633.38	373.29	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.16	0.04	0.99	0.02	0.00	1.00	00:02:18:16		Saccade
2856254486	SMP	1	5.02	4.88	755.53	396.85	842.00	255.03	663.94	373.91	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.19	0.05	0.98	0.00	0.00	1.00	00:02:18:17		Saccade
2856287719	SMP	1	5.04	4.94	756.32	400.69	843.49	259.01	663.74	374.88	-	33.71	1.94	-26.17	-29.79	2.27	-26.42	-0.19	0.04	0.98	0.00	0.00	1.00	00:02:18:18		Fixation
2856320953	SMP	1	5.04	4.90	754.07	405.66	837.18	267.30	666.03	376.81	-	33.71	1.93	-26.17	-29.79	2.27	-26.42	-0.18	0.04	0.98	0.00	0.00	1.00	00:02:18:19		Fixation
2856354217	SMP	1	4.98	4.82	750.07	392.48	836.47	253.22	659.11	368.87	-	33.71	1.93	-26.17	-29.79	2.27	-26.42	-0.18	0.05	0.98	0.00	0.00	1.00	00:02:18:19		Fixation
2856387573	SMP	1	4.92	4.76	741.74	395.93	828.35	259.15	651.67	368.27	-	33.71	1.93	-26.17	-29.79	2.27	-26.42	-0.18	0.04	0.98	0.01	0.00	1.00	00:02:18:20		Fixation
2856420837	SMP	1	5.00	4.80	742.50	395.62	828.53	260.14	652.68	366.34	-	33.71	1.93	-26.17	-29.79	2.27	-26.42	-0.18	0.04	0.98	0.01	0.01	1.00	00:02:18:21		Fixation
2856454101	SMP	1	4.90	4.84	755.53	395.81	840.58	257.68	664.83	369.04	-	33.71	1.93	-26.17	-29.79	2.27	-26.42	-0.19	0.04	0.98	0.00	0.00	1.00	00:02:18:22		Fixation
2856487335	SMP	1	4.96	4.84	754.75	395.18	839.36	257.56	664.61	368.51	-	33.71	1.93	-26.17	-29.79	2.27	-26.42	-0.18	0.04	0.98	0.00	0.00	1.00	00:02:18:22		Fixation
2856520660	SMP	1	4.98	4.82	754.12	397.40	838.62	260.54	664.05	368.58	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.18	0.04	0.98	0.00	0.00	1.00	00:02:18:23		Fixation
2856553955	SMP	1	4.94	4.74	750.54	402.44	834.89	266.37	661.16	370.56	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.18	0.04	0.98	0.00	0.00	1.00	00:02:19:00		Fixation
2856587219	SMP	1	4.78	4.76	748.58	398.84	831.73	261.23	661.41	373.32	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.18	0.04	0.98	0.00	0.00	1.00	00:02:19:01		Fixation
2856620605	SMP	1	4.80	4.64	732.46	403.90	821.40	266.34	641.78	373.21	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.04	0.98	0.02	0.00	1.00	00:02:19:01		Saccade
2856653717	SMP	1	4.66	4.64	698.46	412.51	791.63	272.35	610.00	384.34	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.15	0.03	0.99	0.04	-0.01	1.00	00:02:19:02		Saccade
2856686981	SMP	1	4.74	4.66	698.88	416.10	791.84	277.47	610.47	384.15	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.15	0.03	0.99	0.04	-0.01	1.00	00:02:19:03		Fixation
2856720489	SMP	1	4.76	4.66	703.34	411.30	795.05	274.15	615.17	379.71	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.15	0.03	0.99	0.04	-0.01	1.00	00:02:19:04		Fixation
2856753601	SMP	1	4.74	4.66	706.80	406.66	799.50	269.32	616.91	375.87	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.15	0.03	0.99	0.04	0.00	1.00	00:02:19:05		Saccade
2856786834	SMP	1	4.68	4.64	710.44	394.90	803.40	254.32	619.75	372.95	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.16	0.05	0.99	0.04	0.00	1.00	00:02:19:06		Saccade
2856820098	SMP	1	4.72	4.66	712.35	391.78	803.88	254.55	622.40	367.68	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.16	0.05	0.99	0.03	0.00	1.00	00:02:19:06		Fixation
2856853485	SMP	1	4.82	4.68	714.22	391.67	808.50	254.79	620.94	364.16	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.16	0.05	0.99	0.04	0.01	1.00	00:02:19:07		Fixation
2856886718	SMP	1	4.82	4.64	715.54	388.15	809.51	252.09	622.17	361.08	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.16	0.05	0.99	0.03	0.01	1.00	00:02:19:08		Saccade
2856919952	SMP	1	4.92	4.64	729.17	384.59	822.09	247.66	634.36	358.78	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.05	0.98	0.02	0.01	1.00	00:02:19:09		Saccade
2856953216	SMP	1	5.00	4.72	727.02	383.08	819.22	246.78	633.34	358.18	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.05	0.98	0.02	0.01	1.00	00:02:19:10		Saccade
2856986480	SMP	1	5.02	4.80	730.97	391.33	823.29	254.48	636.54	362.48	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.05	0.98	0.02	0.01	1.00	00:02:19:10		Fixation
2857019836	SMP	1	5.00	4.80	730.93	390.17	822.22	253.77	637.60	362.22	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.05	0.98	0.02	0.01	1.00	00:02:19:11		Fixation
2857053100	SMP	1	4.98	4.76	735.86	386.50	829.53	248.15	639.15	359.87	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.18	0.05	0.98	0.02	0.01	1.00	00:02:19:12		Fixation
2857086334	SMP	1	5.00	4.82	738.16	387.08	826.17	251.93	646.84	360.39	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.05	0.98	0.01	0.01	1.00	00:02:19:13		Fixation
2857119598	SMP	1	5.02	4.78	739.20	391.50	831.39	254.20	643.32	361.62	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.18	0.05	0.98	0.02	0.01	1.00	00:02:19:14		Fixation
2857152862	SMP	1	5.10	4.82	745.88	390.01	834.88	253.46	652.14	361.46	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.18	0.05	0.98	0.01	0.01	1.00	00:02:19:14		Fixation
2857186218	SMP	1	5.04	4.82	739.99	393.97	829.01	256.69	647.62	365.98	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.18	0.04	0.98	0.01	0.01	1.00	00:02:19:15		Saccade
2857219482	SMP	1	5.08	4.82	725.25	392.80	816.64	257.44	632.78	363.05	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.04	0.99	0.02	0.01	1.00	00:02:19:16		Saccade
2857252807	SMP	1	5.00	4.80	728.66	394.10	820.60	255.03	635.51	368.14	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.05	0.98	0.02	0.00	1.00	00:02:19:17		Fixation
2857286041	SMP	1	5.00	4.82	730.20	390.14	820.64	251.84	638.25	366.04	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.05	0.98	0.02	0.01	1.00	00:02:19:18		Fixation
2857319366	SMP	1	5.06	4.84	730.14	396.90	819.65	259.06	639.27	369.95	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.04	0.98	0.02	0.00	1.00	00:02:19:18		Fixation
2857352630	SMP	1	5.08	4.86	733.01	396.25	824.33	256.94	639.78	369.41	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.04	0.98	0.02	0.00	1.00	00:02:19:19		Fixation
2857385833	SMP	1	5.06	4.84	731.70	393.81	820.79	256.87	640.82	367.04	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.04	0.98	0.02	0.00	1.00	00:02:19:20		Fixation
2857419097	SMP	1	5.02	4.82	729.47	391.00	817.75	254.15	639.85	366.63	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.05	0.98	0.02	0.00	1.00	00:02:19:21		Fixation
2857452453	SMP	1	5.16	4.86	727.43	402.97	815.21	269.23	638.30	368.43	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.03	0.99	0.02	0.00	1.00	00:02:19:21		Saccade
2857485809	SMP	1	5.12	4.82	726.46	384.75	817.07	250.47	634.34	357.66	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.05	0.98	0.02	0.01	1.00	00:02:19:22		Saccade
2857518951	SMP	1	5.06	4.80	717.96	382.93	810.31	249.14	625.50	355.99	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.16	0.05	0.99	0.03	0.01	1.00	00:02:19:23		Fixation
2857552215	SMP	1	5.08	4.86	718.97	388.66	807.51	256.18	630.32	360.45	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.16	0.04	0.99	0.03	0.01	1.00	00:02:20:00		Fixation
2857585479	SMP	1	5.10	4.88	730.48	387.48	821.53	251.69	637.37	360.19	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.05	0.98	0.02	0.01	1.00	00:02:20:01		Fixation
2857618713	SMP	1	5.20	4.94	732.56	391.57	818.80	257.23	644.24	364.43	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.04	0.98	0.01	0.01	1.00	00:02:20:01		Fixation
2857652099	SMP	1	5.04	4.90	729.72	372.42	817.01	235.64	640.86	356.82	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.06	0.98	0.02	0.01	1.00	00:02:20:02		Fixation
2857685363	SMP	1	5.20	4.90	729.82	384.99	816.42	253.02	641.11	357.32	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.05	0.99	0.02	0.01	1.00	00:02:20:03		Fixation
2857718597	SMP	1	5.14	4.98	731.52	374.03	817.60	242.47	642.92	351.14	-	33.71	1.93	-26.16	-29.79	2.27	-26.42	-0.17	0.06	0.98	0.02	0.02	1.00	00:02:20:04		Fixation
2857751831	SMP	1	5.16	4.96	729.78	374.20	816.18	241.28	641.38	353.34	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.17	0.06	0.98	0.02	0.02	1.00	00:02:20:05		Saccade
2857785095	SMP	1	5.14	4.96	754.43	376.07	840.71	239.85	662.02	354.57	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.18	0.06	0.98	0.00	0.02	1.00	00:02:20:06		Saccade
2857818481	SMP	1	5.06	4.98	769.98	374.56	851.11	238.30	680.66	355.77	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.19	0.06	0.98	-0.02	0.01	1.00	00:02:20:06		Saccade
2857851715	SMP	1	5.22	5.02	774.28	379.64	855.75	243.27	683.65	357.33	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.20	0.05	0.98	-0.02	0.01	1.00	00:02:20:07		Fixation
2857884979	SMP	1	5.20	4.98	774.63	374.39	858.35	236.61	681.55	354.45	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.20	0.06	0.98	-0.02	0.02	1.00	00:02:20:08		Fixation
2857918212	SMP	1	5.22	4.98	778.10	375.86	860.79	239.68	685.11	352.94	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.20	0.06	0.98	-0.02	0.02	1.00	00:02:20:09		Fixation
2857951477	SMP	1	5.20	4.98	782.10	371.84	864.43	235.52	688.76	350.57	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.20	0.06	0.98	-0.02	0.02	1.00	00:02:20:09		Fixation
2857984924	SMP	1	5.22	4.96	788.65	370.29	871.13	230.09	694.82	354.24	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.21	0.06	0.98	-0.03	0.02	1.00	00:02:20:10		Blink
2858018096	SMP	1	5.24	4.98	793.99	372.80	874.87	235.50	700.16	351.49	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.21	0.06	0.98	-0.03	0.02	1.00	00:02:20:11		Blink
2858051330	SMP	1	5.20	5.00	800.78	364.74	883.21	223.03	704.85	350.96	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.22	0.07	0.97	-0.04	0.02	1.00	00:02:20:12		Blink
2858084686	SMP	1	5.22	4.96	811.03	365.37	892.85	223.54	713.74	350.08	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.23	0.07	0.97	-0.04	0.02	1.00	00:02:20:13		Blink
2858118041	SMP	1	5.22	0.00	823.33	368.49	913.49	220.27	713.74	350.08	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.24	0.07	0.97	-0.04	0.02	1.00	00:02:20:14		Blink
2858151214	SMP	1	5.20	4.40	838.52	343.99	910.28	210.44	745.64	328.90	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.24	0.08	0.97	-0.07	0.04	1.00	00:02:20:14		Blink
2858184600	SMP	1	5.20	4.24	863.60	468.70	914.66	217.25	770.70	472.40	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.24	0.07	0.97	-0.09	-0.09	0.99	00:02:20:15		Blink
2858217712	SMP	1	5.14	4.32	870.66	467.74	918.65	205.01	772.27	470.34	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.24	0.08	0.97	-0.10	-0.08	0.99	00:02:20:16		Blink
2858250976	SMP	1	5.20	4.94	840.65	353.78	921.95	212.00	737.20	337.84	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.25	0.08	0.97	-0.06	0.03	1.00	00:02:20:17		Blink
2858284484	SMP	1	5.22	4.52	869.95	420.58	930.36	216.48	784.02	435.82	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.25	0.07	0.96	-0.11	-0.05	0.99	00:02:20:17		Blink
2858317626	SMP	1	5.24	4.52	884.00	397.08	938.14	204.77	804.11	416.46	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.26	0.08	0.96	-0.12	-0.04	0.99	00:02:20:18		Blink
2858350860	SMP	1	5.26	4.98	864.91	353.76	945.30	208.93	757.79	338.09	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.26	0.08	0.96	-0.08	0.03	1.00	00:02:20:19		Blink
2858384094	SMP	1	5.18	5.00	840.74	354.01	921.63	209.42	738.92	342.63	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.25	0.08	0.97	-0.07	0.03	1.00	00:02:20:20		Fixation
2858417358	SMP	1	5.34	5.02	838.00	362.44	918.93	220.24	735.68	344.05	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.24	0.07	0.97	-0.06	0.02	1.00	00:02:20:21		Fixation
2858450714	SMP	1	5.20	5.00	839.98	354.99	922.94	209.03	735.83	343.24	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.25	0.08	0.97	-0.06	0.02	1.00	00:02:20:21		Fixation
2858483978	SMP	1	5.22	5.02	846.95	354.94	932.13	206.37	738.79	343.23	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.25	0.08	0.96	-0.07	0.02	1.00	00:02:20:22		Fixation
2858517211	SMP	1	5.18	4.98	848.04	351.51	930.41	202.45	743.75	344.40	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.25	0.09	0.96	-0.07	0.02	1.00	00:02:20:23		Fixation
2858550476	SMP	1	5.30	5.02	852.94	364.76	932.67	219.75	749.69	347.66	-	33.71	1.92	-26.16	-29.79	2.27	-26.42	-0.26	0.07	0.96	-0.08	0.02	1.00	00:02:21:00		Fixation
2858583709	SMP	1	5.20	4.96	849.55	355.80	931.08	208.96	745.44	344.43	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.25	0.08	0.96	-0.07	0.02	1.00	00:02:21:01		Fixation
2858617095	SMP	1	5.40	4.98	846.92	369.59	926.78	228.09	742.98	345.12	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.25	0.07	0.97	-0.07	0.02	1.00	00:02:21:01		Fixation
2858650360	SMP	1	5.28	5.00	850.41	357.32	934.01	211.35	742.74	341.68	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.26	0.08	0.96	-0.07	0.03	1.00	00:02:21:02		Fixation
2858683593	SMP	1	5.20	4.86	851.30	348.96	936.09	202.79	741.90	336.00	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.26	0.09	0.96	-0.07	0.03	1.00	00:02:21:03		Fixation
2858716857	SMP	1	5.38	5.02	856.17	348.71	937.34	206.64	749.09	332.19	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.26	0.08	0.96	-0.07	0.03	1.00	00:02:21:04		Fixation
2858750213	SMP	1	5.40	4.50	856.33	327.99	931.02	197.26	752.97	307.89	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.25	0.09	0.96	-0.08	0.05	1.00	00:02:21:05		Saccade
2858783447	SMP	1	5.22	4.50	848.43	307.25	923.43	179.49	746.66	294.40	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.25	0.10	0.96	-0.07	0.07	1.00	00:02:21:05		Saccade
2858816894	SMP	1	5.40	4.58	846.94	316.92	920.78	190.70	745.28	297.25	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.24	0.09	0.96	-0.07	0.06	1.00	00:02:21:06		Saccade
2858850006	SMP	1	5.26	4.46	849.81	290.87	925.14	165.70	746.60	281.03	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.25	0.11	0.96	-0.07	0.08	0.99	00:02:21:07		Fixation
2858883209	SMP	1	5.24	4.90	831.36	306.22	917.20	168.91	723.00	302.41	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.24	0.11	0.96	-0.05	0.06	1.00	00:02:21:08		Fixation
2858916717	SMP	1	5.34	4.98	828.91	309.66	914.12	172.61	721.91	305.07	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.24	0.11	0.96	-0.05	0.06	1.00	00:02:21:09		Fixation
2858949859	SMP	1	5.24	4.94	823.79	300.87	911.06	165.03	714.90	297.54	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.24	0.11	0.96	-0.05	0.06	1.00	00:02:21:10		Fixation
2858983123	SMP	1	5.24	5.00	818.13	300.58	902.20	164.03	714.90	301.75	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.23	0.12	0.97	-0.05	0.06	1.00	00:02:21:10		Fixation
2859016479	SMP	1	5.36	5.00	817.19	303.60	901.16	171.76	713.10	297.71	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.23	0.11	0.97	-0.04	0.06	1.00	00:02:21:11		Fixation
2859049591	SMP	1	5.36	5.02	812.29	308.34	894.06	178.23	711.66	300.74	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.22	0.11	0.97	-0.04	0.06	1.00	00:02:21:12		Saccade
2859082977	SMP	1	5.30	5.04	855.51	306.35	937.70	169.31	746.23	300.77	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.26	0.11	0.96	-0.07	0.06	1.00	00:02:21:13		Saccade
2859116210	SMP	1	5.36	5.04	854.34	308.29	935.77	171.28	746.38	302.72	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.25	0.11	0.96	-0.07	0.06	1.00	00:02:21:13		Fixation
2859149505	SMP	1	5.36	5.04	850.23	310.96	932.06	175.64	742.01	302.23	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.25	0.11	0.96	-0.07	0.06	1.00	00:02:21:14		Fixation
2859182739	SMP	1	5.38	5.08	844.53	306.56	925.04	173.46	738.86	298.82	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.25	0.11	0.96	-0.07	0.06	1.00	00:02:21:15		Saccade
2859215972	SMP	1	5.26	5.06	843.74	295.44	927.49	159.48	734.97	293.92	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.25	0.12	0.96	-0.06	0.07	1.00	00:02:21:16		Saccade
2859249359	SMP	1	5.28	5.04	835.39	291.67	917.10	158.28	730.66	291.45	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.24	0.12	0.96	-0.06	0.07	1.00	00:02:21:17		Fixation
2859282592	SMP	1	5.40	5.10	823.74	294.93	902.03	173.71	721.18	279.70	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.23	0.11	0.97	-0.05	0.08	1.00	00:02:21:17		Fixation
2859315856	SMP	1	5.30	4.64	730.05	353.38	822.36	236.45	631.04	307.89	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.17	0.06	0.98	0.03	0.05	1.00	00:02:21:18		Fixation
2859349090	SMP	1	4.92	5.16	634.34	498.67	721.88	366.10	567.21	404.53	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.09	-0.05	0.99	0.08	-0.03	1.00	00:02:21:19		-
2859382354	SMP	1	4.70	5.02	728.63	208.45	994.10	-214.91	477.45	514.62	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.27	0.36	0.89	0.16	-0.12	0.98	00:02:21:20		Blink
2859415740	SMP	1	4.50	5.18	578.14	758.77	783.73	402.16	436.25	653.90	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.14	-0.08	0.99	0.19	-0.24	0.95	00:02:21:21		Blink
2859448974	SMP	1	5.00	4.70	464.97	1058.92	652.75	738.35	400.94	714.03	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.03	-0.36	0.93	0.22	-0.28	0.93	00:02:21:21		Blink
2859482238	SMP	1	4.96	4.76	492.80	1036.49	666.00	728.35	425.21	716.77	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.04	-0.35	0.94	0.20	-0.29	0.94	00:02:21:22		Saccade
2859515472	SMP	1	5.12	4.76	553.97	948.76	708.54	670.61	478.00	661.17	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.08	-0.30	0.95	0.16	-0.24	0.96	00:02:21:23		Saccade
2859548797	SMP	1	5.12	5.00	602.83	854.78	732.26	613.61	524.95	623.46	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.10	-0.26	0.96	0.12	-0.21	0.97	00:02:22:00		Fixation
2859582092	SMP	1	5.26	4.96	636.66	811.06	763.35	581.53	547.96	597.77	-	33.71	1.92	-26.16	-29.79	2.26	-26.42	-0.13	-0.23	0.97	0.10	-0.19	0.98	00:02:22:01		Fixation
